scenario,temp,precip,humidity,beta_nn
T-vary,30.0,10.757142857142858,80.004489730739,0.055514313
T-vary,30.0,10.757142857142858,80.4029623067604,0.05551354
T-vary,30.0,10.757142857142858,80.80143488278179,0.055512715
T-vary,30.0,10.757142857142858,81.19990745880318,0.05551179
T-vary,30.0,10.757142857142858,81.59838003482459,0.055510804
T-vary,30.0,10.757142857142858,81.99685261084599,0.05550974
T-vary,30.0,10.757142857142858,82.39532518686738,0.055508588
T-vary,30.0,10.757142857142858,82.79379776288879,0.055507377
T-vary,30.0,10.757142857142858,83.19227033891019,0.05550606
T-vary,30.0,10.757142857142858,83.59074291493158,0.055504706
T-vary,30.0,10.757142857142858,83.98921549095297,0.055503264
T-vary,30.0,10.757142857142858,84.38768806697438,0.055501737
T-vary,30.0,10.757142857142858,84.78616064299578,0.05550014
T-vary,30.0,10.757142857142858,85.18463321901717,0.05549849
T-vary,30.0,10.757142857142858,85.58310579503858,0.055496726
T-vary,30.0,10.757142857142858,85.98157837105998,0.055494916
T-vary,30.0,10.757142857142858,86.38005094708137,0.05549302
T-vary,30.0,10.757142857142858,86.77852352310276,0.05549104
T-vary,30.0,10.757142857142858,87.17699609912417,0.05548899
T-vary,30.0,10.757142857142858,87.57546867514557,0.05548688
T-vary,30.0,10.757142857142858,87.97394125116696,0.055484667
T-vary,30.0,10.757142857142858,88.37241382718835,0.055482406
T-vary,30.0,10.757142857142858,88.77088640320976,0.05548007
T-vary,30.0,10.757142857142858,89.16935897923116,0.055477645
T-vary,30.0,10.757142857142858,89.56783155525255,0.055475153
T-vary,30.0,10.757142857142858,89.96630413127396,0.055472575
T-vary,30.0,10.757142857142858,90.36477670729536,0.055469926
T-vary,30.0,10.757142857142858,90.76324928331675,0.055467203
T-vary,30.0,10.757142857142858,91.16172185933814,0.055464417
T-vary,30.0,10.757142857142858,91.56019443535955,0.05546156
T-vary,30.0,10.757142857142858,91.95866701138095,0.05545861
T-vary,30.0,10.757142857142858,92.35713958740234,0.055455588
P-vary,23.27142857142857,4.988571428571428,29.0,0.05525437
P-vary,23.27142857142857,4.988571428571428,29.398472576021398,0.055261515
P-vary,23.27142857142857,4.988571428571428,29.796945152042795,0.05526856
P-vary,23.27142857142857,4.988571428571428,30.195417728064196,0.055275545
P-vary,23.27142857142857,4.988571428571428,30.593890304085594,0.05528245
P-vary,23.27142857142857,4.988571428571428,30.99236288010699,0.05528928
P-vary,23.27142857142857,4.988571428571428,31.39083545612839,0.055296026
P-vary,23.27142857142857,4.988571428571428,31.78930803214979,0.055302706
P-vary,23.27142857142857,4.988571428571428,32.18778060817119,0.055309296
P-vary,23.27142857142857,4.988571428571428,32.586253184192586,0.055315822
P-vary,23.27142857142857,4.988571428571428,32.98472576021398,0.055322263
P-vary,23.27142857142857,4.988571428571428,33.38319833623538,0.05532862
P-vary,23.27142857142857,4.988571428571428,33.78167091225678,0.0553349
P-vary,23.27142857142857,4.988571428571428,34.180143488278176,0.05534112
P-vary,23.27142857142857,4.988571428571428,34.57861606429958,0.055347268
P-vary,23.27142857142857,4.988571428571428,34.97708864032098,0.05535331
P-vary,23.27142857142857,4.988571428571428,35.375561216342376,0.055359293
P-vary,23.27142857142857,4.988571428571428,35.774033792363774,0.055365194
P-vary,23.27142857142857,4.988571428571428,36.17250636838517,0.055371016
P-vary,23.27142857142857,4.988571428571428,36.57097894440657,0.055376764
P-vary,23.27142857142857,4.988571428571428,36.96945152042797,0.055382438
P-vary,23.27142857142857,4.988571428571428,37.367924096449364,0.055388037
P-vary,23.27142857142857,4.988571428571428,37.76639667247076,0.05539355
P-vary,23.27142857142857,4.988571428571428,38.16486924849217,0.055399008
P-vary,23.27142857142857,4.988571428571428,38.56334182451356,0.05540437
P-vary,23.27142857142857,4.988571428571428,38.96181440053496,0.05540965
P-vary,23.27142857142857,4.988571428571428,39.36028697655636,0.055414863
P-vary,23.27142857142857,4.988571428571428,39.75875955257776,0.05541998
P-vary,23.27142857142857,4.988571428571428,40.157232128599155,0.05542505
P-vary,23.27142857142857,4.988571428571428,40.55570470462055,0.055430032
P-vary,23.27142857142857,4.988571428571428,40.95417728064195,0.05543494
P-vary,23.27142857142857,4.988571428571428,41.35264985666335,0.055439778
P-vary,23.27142857142857,4.988571428571428,41.75112243268475,0.055444527
P-vary,23.27142857142857,4.988571428571428,42.14959500870614,0.055449195
P-vary,23.27142857142857,4.988571428571428,42.54806758472755,0.055453792
P-vary,23.27142857142857,4.988571428571428,42.946540160748945,0.05545831
P-vary,23.27142857142857,4.988571428571428,43.34501273677034,0.055462755
P-vary,23.27142857142857,4.988571428571428,43.74348531279174,0.05546713
P-vary,23.27142857142857,4.988571428571428,44.14195788881314,0.055471424
P-vary,23.27142857142857,4.988571428571428,44.540430464834536,0.05547565
P-vary,23.27142857142857,4.988571428571428,44.938903040855934,0.055479772
P-vary,23.27142857142857,4.988571428571428,45.33737561687734,0.055483844
P-vary,23.27142857142857,4.988571428571428,45.73584819289873,0.055487845
P-vary,23.27142857142857,4.988571428571428,46.134320768920134,0.055491745
P-vary,23.27142857142857,4.988571428571428,46.53279334494153,0.05549558
P-vary,23.27142857142857,4.988571428571428,46.93126592096293,0.055499326
P-vary,23.27142857142857,4.988571428571428,47.329738496984326,0.05550301
P-vary,23.27142857142857,4.988571428571428,47.728211073005724,0.055506613
P-vary,23.27142857142857,4.988571428571428,48.12668364902712,0.055510152
P-vary,23.27142857142857,4.988571428571428,48.52515622504852,0.055513613
P-vary,23.27142857142857,4.988571428571428,48.923628801069924,0.055516988
P-vary,23.27142857142857,4.988571428571428,49.322101377091315,0.05552028
P-vary,23.27142857142857,4.988571428571428,49.72057395311272,0.055523504
P-vary,23.27142857142857,4.988571428571428,50.11904652913412,0.055526666
P-vary,23.27142857142857,4.988571428571428,50.517519105155515,0.055529743
P-vary,23.27142857142857,4.988571428571428,50.91599168117691,0.05553273
P-vary,23.27142857142857,4.988571428571428,51.31446425719831,0.05553566
P-vary,23.27142857142857,4.988571428571428,51.71293683321971,0.055538494
P-vary,23.27142857142857,4.988571428571428,52.111409409241105,0.05554126
P-vary,23.27142857142857,4.988571428571428,52.50988198526251,0.055543948
P-vary,23.27142857142857,4.988571428571428,52.9083545612839,0.055546574
P-vary,23.27142857142857,4.988571428571428,53.306827137305305,0.055549115
P-vary,23.27142857142857,4.988571428571428,53.7052997133267,0.055551577
P-vary,23.27142857142857,4.988571428571428,54.1037722893481,0.055553965
P-vary,23.27142857142857,4.988571428571428,54.5022448653695,0.055556267
P-vary,23.27142857142857,4.988571428571428,54.900717441390896,0.05555851
P-vary,23.27142857142857,4.988571428571428,55.29919001741229,0.05556067
P-vary,23.27142857142857,4.988571428571428,55.69766259343369,0.05556276
P-vary,23.27142857142857,4.988571428571428,56.096135169455096,0.055564765
P-vary,23.27142857142857,4.988571428571428,56.494607745476486,0.055566702
P-vary,23.27142857142857,4.988571428571428,56.89308032149789,0.05556857
P-vary,23.27142857142857,4.988571428571428,57.29155289751929,0.05557036
P-vary,23.27142857142857,4.988571428571428,57.690025473540686,0.055572074
P-vary,23.27142857142857,4.988571428571428,58.088498049562084,0.055573698
P-vary,23.27142857142857,4.988571428571428,58.48697062558348,0.05557527
P-vary,23.27142857142857,4.988571428571428,58.88544320160488,0.05557675
P-vary,23.27142857142857,4.988571428571428,59.28391577762628,0.055578142
P-vary,23.27142857142857,4.988571428571428,59.68238835364768,0.05557948
P-vary,23.27142857142857,4.988571428571428,60.08086092966907,0.055580735
P-vary,23.27142857142857,4.988571428571428,60.47933350569048,0.055581905
P-vary,23.27142857142857,4.988571428571428,60.877806081711874,0.05558302
P-vary,23.27142857142857,4.988571428571428,61.27627865773327,0.055584062
P-vary,23.27142857142857,4.988571428571428,61.67475123375467,0.05558501
P-vary,23.27142857142857,4.988571428571428,62.07322380977607,0.05558589
P-vary,23.27142857142857,4.988571428571428,62.471696385797465,0.055586692
P-vary,23.27142857142857,4.988571428571428,62.87016896181886,0.055587415
P-vary,23.27142857142857,4.988571428571428,63.26864153784026,0.05558809
P-vary,23.27142857142857,4.988571428571428,63.667114113861665,0.055588666
P-vary,23.27142857142857,4.988571428571428,64.06558668988306,0.055589166
P-vary,23.27142857142857,4.988571428571428,64.46405926590447,0.05558959
P-vary,23.27142857142857,4.988571428571428,64.86253184192586,0.055589944
P-vary,23.27142857142857,4.988571428571428,65.26100441794725,0.055590235
P-vary,23.27142857142857,4.988571428571428,65.65947699396865,0.055590432
P-vary,23.27142857142857,4.988571428571428,66.05794956999006,0.05559057
P-vary,23.27142857142857,4.988571428571428,66.45642214601145,0.055590615
P-vary,23.27142857142857,4.988571428571428,66.85489472203284,0.055590604
P-vary,23.27142857142857,4.988571428571428,67.25336729805424,0.055590503
P-vary,23.27142857142857,4.988571428571428,67.65183987407565,0.055590346
P-vary,23.27142857142857,4.988571428571428,68.05031245009704,0.055590093
P-vary,23.27142857142857,4.988571428571428,68.44878502611844,0.05558978
P-vary,23.27142857142857,4.988571428571428,68.84725760213985,0.05558939
P-vary,23.27142857142857,4.988571428571428,69.24573017816124,0.05558893
P-vary,23.27142857142857,4.988571428571428,69.64420275418263,0.055588365
P-vary,23.27142857142857,4.988571428571428,70.04267533020403,0.055587765
P-vary,23.27142857142857,4.988571428571428,70.44114790622544,0.05558709
P-vary,23.27142857142857,4.988571428571428,70.83962048224683,0.055586316
P-vary,23.27142857142857,4.988571428571428,71.23809305826823,0.05558546
P-vary,23.27142857142857,4.988571428571428,71.63656563428964,0.055584565
P-vary,23.27142857142857,4.988571428571428,72.03503821031103,0.055583585
P-vary,23.27142857142857,4.988571428571428,72.43351078633242,0.05558251
P-vary,23.27142857142857,4.988571428571428,72.83198336235382,0.05558137
P-vary,23.27142857142857,4.988571428571428,73.23045593837523,0.05558017
P-vary,23.27142857142857,4.988571428571428,73.62892851439662,0.055578876
P-vary,23.27142857142857,4.988571428571428,74.02740109041801,0.055577528
P-vary,23.27142857142857,4.988571428571428,74.42587366643941,0.0555761
P-vary,23.27142857142857,4.988571428571428,74.82434624246082,0.05557459
P-vary,23.27142857142857,4.988571428571428,75.22281881848221,0.055572998
P-vary,23.27142857142857,4.988571428571428,75.62129139450361,0.055571344
P-vary,23.27142857142857,4.988571428571428,76.01976397052502,0.055569615
P-vary,23.27142857142857,4.988571428571428,76.41823654654641,0.055567827
P-vary,23.27142857142857,4.988571428571428,76.8167091225678,0.055565953
P-vary,23.27142857142857,4.988571428571428,77.2151816985892,0.055564016
P-vary,23.27142857142857,4.988571428571428,77.61365427461061,0.055561986
P-vary,23.27142857142857,4.988571428571428,78.012126850632,0.05555988
P-vary,23.27142857142857,4.988571428571428,78.4105994266534,0.05555771
P-vary,23.27142857142857,4.988571428571428,78.80907200267481,0.055555467
P-vary,23.27142857142857,4.988571428571428,79.2075445786962,0.055553153
P-vary,23.27142857142857,4.988571428571428,79.60601715471759,0.055550765
P-vary,23.27142857142857,4.988571428571428,80.004489730739,0.055548303
P-vary,23.27142857142857,4.988571428571428,80.4029623067604,0.055545762
P-vary,23.27142857142857,4.988571428571428,80.80143488278179,0.055543147
P-vary,23.27142857142857,4.988571428571428,81.19990745880318,0.055540472
P-vary,23.27142857142857,4.988571428571428,81.59838003482459,0.055537693
P-vary,23.27142857142857,4.988571428571428,81.99685261084599,0.055534884
P-vary,23.27142857142857,4.988571428571428,82.39532518686738,0.05553197
P-vary,23.27142857142857,4.988571428571428,82.79379776288879,0.055528995
P-vary,23.27142857142857,4.988571428571428,83.19227033891019,0.055525944
P-vary,23.27142857142857,4.988571428571428,83.59074291493158,0.055522814
P-vary,23.27142857142857,4.988571428571428,83.98921549095297,0.055519614
P-vary,23.27142857142857,4.988571428571428,84.38768806697438,0.055516355
P-vary,23.27142857142857,4.988571428571428,84.78616064299578,0.055513013
P-vary,23.27142857142857,4.988571428571428,85.18463321901717,0.055509586
P-vary,23.27142857142857,4.988571428571428,85.58310579503858,0.05550609
P-vary,23.27142857142857,4.988571428571428,85.98157837105998,0.05550254
P-vary,23.27142857142857,4.988571428571428,86.38005094708137,0.055498905
P-vary,23.27142857142857,4.988571428571428,86.77852352310276,0.05549519
P-vary,23.27142857142857,4.988571428571428,87.17699609912417,0.055491403
P-vary,23.27142857142857,4.988571428571428,87.57546867514557,0.05548757
P-vary,23.27142857142857,4.988571428571428,87.97394125116696,0.055483636
P-vary,23.27142857142857,4.988571428571428,88.37241382718835,0.055479635
P-vary,23.27142857142857,4.988571428571428,88.77088640320976,0.055475574
P-vary,23.27142857142857,4.988571428571428,89.16935897923116,0.055471413
P-vary,23.27142857142857,4.988571428571428,89.56783155525255,0.055467203
P-vary,23.27142857142857,4.988571428571428,89.96630413127396,0.055462908
P-vary,23.27142857142857,4.988571428571428,90.36477670729536,0.05545855
P-vary,23.27142857142857,4.988571428571428,90.76324928331675,0.055454105
P-vary,23.27142857142857,4.988571428571428,91.16172185933814,0.055449616
P-vary,23.27142857142857,4.988571428571428,91.56019443535955,0.055445027
P-vary,23.27142857142857,4.988571428571428,91.95866701138095,0.055440355
P-vary,23.27142857142857,4.988571428571428,92.35713958740234,0.055435646
P-vary,23.27142857142857,10.757142857142858,29.0,0.055143215
P-vary,23.27142857142857,10.757142857142858,29.398472576021398,0.055151258
P-vary,23.27142857142857,10.757142857142858,29.796945152042795,0.055159237
P-vary,23.27142857142857,10.757142857142858,30.195417728064196,0.055167142
P-vary,23.27142857142857,10.757142857142858,30.593890304085594,0.055174958
P-vary,23.27142857142857,10.757142857142858,30.99236288010699,0.055182703
P-vary,23.27142857142857,10.757142857142858,31.39083545612839,0.055190384
P-vary,23.27142857142857,10.757142857142858,31.78930803214979,0.055197995
P-vary,23.27142857142857,10.757142857142858,32.18778060817119,0.055205494
P-vary,23.27142857142857,10.757142857142858,32.586253184192586,0.05521294
P-vary,23.27142857142857,10.757142857142858,32.98472576021398,0.055220302
P-vary,23.27142857142857,10.757142857142858,33.38319833623538,0.05522759
P-vary,23.27142857142857,10.757142857142858,33.78167091225678,0.055234823
P-vary,23.27142857142857,10.757142857142858,34.180143488278176,0.055241976
P-vary,23.27142857142857,10.757142857142858,34.57861606429958,0.05524903
P-vary,23.27142857142857,10.757142857142858,34.97708864032098,0.055256024
P-vary,23.27142857142857,10.757142857142858,35.375561216342376,0.05526293
P-vary,23.27142857142857,10.757142857142858,35.774033792363774,0.05526978
P-vary,23.27142857142857,10.757142857142858,36.17250636838517,0.055276554
P-vary,23.27142857142857,10.757142857142858,36.57097894440657,0.05528324
P-vary,23.27142857142857,10.757142857142858,36.96945152042797,0.05528986
P-vary,23.27142857142857,10.757142857142858,37.367924096449364,0.055296406
P-vary,23.27142857142857,10.757142857142858,37.76639667247076,0.055302855
P-vary,23.27142857142857,10.757142857142858,38.16486924849217,0.055309255
P-vary,23.27142857142857,10.757142857142858,38.56334182451356,0.055315558
P-vary,23.27142857142857,10.757142857142858,38.96181440053496,0.055321794
P-vary,23.27142857142857,10.757142857142858,39.36028697655636,0.055327956
P-vary,23.27142857142857,10.757142857142858,39.75875955257776,0.055334043
P-vary,23.27142857142857,10.757142857142858,40.157232128599155,0.05534006
P-vary,23.27142857142857,10.757142857142858,40.55570470462055,0.055345993
P-vary,23.27142857142857,10.757142857142858,40.95417728064195,0.055351853
P-vary,23.27142857142857,10.757142857142858,41.35264985666335,0.055357635
P-vary,23.27142857142857,10.757142857142858,41.75112243268475,0.055363346
P-vary,23.27142857142857,10.757142857142858,42.14959500870614,0.055368982
P-vary,23.27142857142857,10.757142857142858,42.54806758472755,0.055374544
P-vary,23.27142857142857,10.757142857142858,42.946540160748945,0.055380017
P-vary,23.27142857142857,10.757142857142858,43.34501273677034,0.055385437
P-vary,23.27142857142857,10.757142857142858,43.74348531279174,0.05539076
P-vary,23.27142857142857,10.757142857142858,44.14195788881314,0.055396028
P-vary,23.27142857142857,10.757142857142858,44.540430464834536,0.055401213
P-vary,23.27142857142857,10.757142857142858,44.938903040855934,0.055406306
P-vary,23.27142857142857,10.757142857142858,45.33737561687734,0.05541135
P-vary,23.27142857142857,10.757142857142858,45.73584819289873,0.055416305
P-vary,23.27142857142857,10.757142857142858,46.134320768920134,0.055421185
P-vary,23.27142857142857,10.757142857142858,46.53279334494153,0.055426
P-vary,23.27142857142857,10.757142857142858,46.93126592096293,0.055430718
P-vary,23.27142857142857,10.757142857142858,47.329738496984326,0.05543539
P-vary,23.27142857142857,10.757142857142858,47.728211073005724,0.055439953
P-vary,23.27142857142857,10.757142857142858,48.12668364902712,0.055444453
P-vary,23.27142857142857,10.757142857142858,48.52515622504852,0.055448897
P-vary,23.27142857142857,10.757142857142858,48.923628801069924,0.055453252
P-vary,23.27142857142857,10.757142857142858,49.322101377091315,0.055457536
P-vary,23.27142857142857,10.757142857142858,49.72057395311272,0.05546175
P-vary,23.27142857142857,10.757142857142858,50.11904652913412,0.055465866
P-vary,23.27142857142857,10.757142857142858,50.517519105155515,0.055469926
P-vary,23.27142857142857,10.757142857142858,50.91599168117691,0.055473913
P-vary,23.27142857142857,10.757142857142858,51.31446425719831,0.055477824
P-vary,23.27142857142857,10.757142857142858,51.71293683321971,0.055481642
P-vary,23.27142857142857,10.757142857142858,52.111409409241105,0.055485398
P-vary,23.27142857142857,10.757142857142858,52.50988198526251,0.05548908
P-vary,23.27142857142857,10.757142857142858,52.9083545612839,0.05549269
P-vary,23.27142857142857,10.757142857142858,53.306827137305305,0.055496227
P-vary,23.27142857142857,10.757142857142858,53.7052997133267,0.05549969
P-vary,23.27142857142857,10.757142857142858,54.1037722893481,0.055503067
P-vary,23.27142857142857,10.757142857142858,54.5022448653695,0.05550636
P-vary,23.27142857142857,10.757142857142858,54.900717441390896,0.0555096
P-vary,23.27142857142857,10.757142857142858,55.29919001741229,0.05551276
P-vary,23.27142857142857,10.757142857142858,55.69766259343369,0.05551584
P-vary,23.27142857142857,10.757142857142858,56.096135169455096,0.05551884
P-vary,23.27142857142857,10.757142857142858,56.494607745476486,0.05552178
P-vary,23.27142857142857,10.757142857142858,56.89308032149789,0.055524644
P-vary,23.27142857142857,10.757142857142858,57.29155289751929,0.05552743
P-vary,23.27142857142857,10.757142857142858,57.690025473540686,0.05553013
P-vary,23.27142857142857,10.757142857142858,58.088498049562084,0.055532772
P-vary,23.27142857142857,10.757142857142858,58.48697062558348,0.05553533
P-vary,23.27142857142857,10.757142857142858,58.88544320160488,0.05553782
P-vary,23.27142857142857,10.757142857142858,59.28391577762628,0.05554022
P-vary,23.27142857142857,10.757142857142858,59.68238835364768,0.055542573
P-vary,23.27142857142857,10.757142857142858,60.08086092966907,0.05554484
P-vary,23.27142857142857,10.757142857142858,60.47933350569048,0.055547025
P-vary,23.27142857142857,10.757142857142858,60.877806081711874,0.055549126
P-vary,23.27142857142857,10.757142857142858,61.27627865773327,0.055551175
P-vary,23.27142857142857,10.757142857142858,61.67475123375467,0.05555313
P-vary,23.27142857142857,10.757142857142858,62.07322380977607,0.05555502
P-vary,23.27142857142857,10.757142857142858,62.471696385797465,0.055556856
P-vary,23.27142857142857,10.757142857142858,62.87016896181886,0.05555858
P-vary,23.27142857142857,10.757142857142858,63.26864153784026,0.05556026
P-vary,23.27142857142857,10.757142857142858,63.667114113861665,0.055561848
P-vary,23.27142857142857,10.757142857142858,64.06558668988306,0.055563375
P-vary,23.27142857142857,10.757142857142858,64.46405926590447,0.05556481
P-vary,23.27142857142857,10.757142857142858,64.86253184192586,0.055566188
P-vary,23.27142857142857,10.757142857142858,65.26100441794725,0.05556748
P-vary,23.27142857142857,10.757142857142858,65.65947699396865,0.055568703
P-vary,23.27142857142857,10.757142857142858,66.05794956999006,0.055569846
P-vary,23.27142857142857,10.757142857142858,66.45642214601145,0.05557092
P-vary,23.27142857142857,10.757142857142858,66.85489472203284,0.05557192
P-vary,23.27142857142857,10.757142857142858,67.25336729805424,0.055572864
P-vary,23.27142857142857,10.757142857142858,67.65183987407565,0.055573698
P-vary,23.27142857142857,10.757142857142858,68.05031245009704,0.055574477
P-vary,23.27142857142857,10.757142857142858,68.44878502611844,0.0555752
P-vary,23.27142857142857,10.757142857142858,68.84725760213985,0.055575825
P-vary,23.27142857142857,10.757142857142858,69.24573017816124,0.055576373
P-vary,23.27142857142857,10.757142857142858,69.64420275418263,0.05557686
P-vary,23.27142857142857,10.757142857142858,70.04267533020403,0.055577263
P-vary,23.27142857142857,10.757142857142858,70.44114790622544,0.055577617
P-vary,23.27142857142857,10.757142857142858,70.83962048224683,0.055577874
P-vary,23.27142857142857,10.757142857142858,71.23809305826823,0.055578053
P-vary,23.27142857142857,10.757142857142858,71.63656563428964,0.055578165
P-vary,23.27142857142857,10.757142857142858,72.03503821031103,0.055578206
P-vary,23.27142857142857,10.757142857142858,72.43351078633242,0.055578176
P-vary,23.27142857142857,10.757142857142858,72.83198336235382,0.055578075
P-vary,23.27142857142857,10.757142857142858,73.23045593837523,0.05557789
P-vary,23.27142857142857,10.757142857142858,73.62892851439662,0.05557763
P-vary,23.27142857142857,10.757142857142858,74.02740109041801,0.055577327
P-vary,23.27142857142857,10.757142857142858,74.42587366643941,0.055576902
P-vary,23.27142857142857,10.757142857142858,74.82434624246082,0.055576425
P-vary,23.27142857142857,10.757142857142858,75.22281881848221,0.055575874
P-vary,23.27142857142857,10.757142857142858,75.62129139450361,0.05557526
P-vary,23.27142857142857,10.757142857142858,76.01976397052502,0.055574577
P-vary,23.27142857142857,10.757142857142858,76.41823654654641,0.0555738
P-vary,23.27142857142857,10.757142857142858,76.8167091225678,0.055572946
P-vary,23.27142857142857,10.757142857142858,77.2151816985892,0.055572033
P-vary,23.27142857142857,10.757142857142858,77.61365427461061,0.05557106
P-vary,23.27142857142857,10.757142857142858,78.012126850632,0.055569995
P-vary,23.27142857142857,10.757142857142858,78.4105994266534,0.05556887
P-vary,23.27142857142857,10.757142857142858,78.80907200267481,0.055567645
P-vary,23.27142857142857,10.757142857142858,79.2075445786962,0.055566367
P-vary,23.27142857142857,10.757142857142858,79.60601715471759,0.05556501
P-vary,23.27142857142857,10.757142857142858,80.004489730739,0.055563573
P-vary,23.27142857142857,10.757142857142858,80.4029623067604,0.055562086
P-vary,23.27142857142857,10.757142857142858,80.80143488278179,0.055560514
P-vary,23.27142857142857,10.757142857142858,81.19990745880318,0.055558857
P-vary,23.27142857142857,10.757142857142858,81.59838003482459,0.05555713
P-vary,23.27142857142857,10.757142857142858,81.99685261084599,0.055555344
P-vary,23.27142857142857,10.757142857142858,82.39532518686738,0.055553477
P-vary,23.27142857142857,10.757142857142858,82.79379776288879,0.05555153
P-vary,23.27142857142857,10.757142857142858,83.19227033891019,0.05554953
P-vary,23.27142857142857,10.757142857142858,83.59074291493158,0.05554745
P-vary,23.27142857142857,10.757142857142858,83.98921549095297,0.055545274
P-vary,23.27142857142857,10.757142857142858,84.38768806697438,0.05554305
P-vary,23.27142857142857,10.757142857142858,84.78616064299578,0.055540748
P-vary,23.27142857142857,10.757142857142858,85.18463321901717,0.05553837
P-vary,23.27142857142857,10.757142857142858,85.58310579503858,0.055535916
P-vary,23.27142857142857,10.757142857142858,85.98157837105998,0.055533394
P-vary,23.27142857142857,10.757142857142858,86.38005094708137,0.055530794
P-vary,23.27142857142857,10.757142857142858,86.77852352310276,0.05552813
P-vary,23.27142857142857,10.757142857142858,87.17699609912417,0.05552539
P-vary,23.27142857142857,10.757142857142858,87.57546867514557,0.05552258
P-vary,23.27142857142857,10.757142857142858,87.97394125116696,0.055519693
P-vary,23.27142857142857,10.757142857142858,88.37241382718835,0.055516742
P-vary,23.27142857142857,10.757142857142858,88.77088640320976,0.055513702
P-vary,23.27142857142857,10.757142857142858,89.16935897923116,0.055510603
P-vary,23.27142857142857,10.757142857142858,89.56783155525255,0.055507414
P-vary,23.27142857142857,10.757142857142858,89.96630413127396,0.055504177
P-vary,23.27142857142857,10.757142857142858,90.36477670729536,0.05550085
P-vary,23.27142857142857,10.757142857142858,90.76324928331675,0.055497468
P-vary,23.27142857142857,10.757142857142858,91.16172185933814,0.055493988
P-vary,23.27142857142857,10.757142857142858,91.56019443535955,0.055490453
P-vary,23.27142857142857,10.757142857142858,91.95866701138095,0.055486847
P-vary,23.27142857142857,10.757142857142858,92.35713958740234,0.05548317
P-vary,23.27142857142857,19.652857142857144,29.0,0.054971997
P-vary,23.27142857142857,19.652857142857144,29.398472576021398,0.054981474
P-vary,23.27142857142857,19.652857142857144,29.796945152042795,0.05499085
P-vary,23.27142857142857,19.652857142857144,30.195417728064196,0.055000156
P-vary,23.27142857142857,19.652857142857144,30.593890304085594,0.055009414
P-vary,23.27142857142857,19.652857142857144,30.99236288010699,0.055018574
P-vary,23.27142857142857,19.652857142857144,31.39083545612839,0.055027675
P-vary,23.27142857142857,19.652857142857144,31.78930803214979,0.055036705
P-vary,23.27142857142857,19.652857142857144,32.18778060817119,0.055045653
P-vary,23.27142857142857,19.652857142857144,32.586253184192586,0.05505451
P-vary,23.27142857142857,19.652857142857144,32.98472576021398,0.055063315
P-vary,23.27142857142857,19.652857142857144,33.38319833623538,0.05507205
P-vary,23.27142857142857,19.652857142857144,33.78167091225678,0.05508071
P-vary,23.27142857142857,19.652857142857144,34.180143488278176,0.055089287
P-vary,23.27142857142857,19.652857142857144,34.57861606429958,0.0550978
P-vary,23.27142857142857,19.652857142857144,34.97708864032098,0.05510623
P-vary,23.27142857142857,19.652857142857144,35.375561216342376,0.055114582
P-vary,23.27142857142857,19.652857142857144,35.774033792363774,0.055122864
P-vary,23.27142857142857,19.652857142857144,36.17250636838517,0.05513109
P-vary,23.27142857142857,19.652857142857144,36.57097894440657,0.055139236
P-vary,23.27142857142857,19.652857142857144,36.96945152042797,0.055147298
P-vary,23.27142857142857,19.652857142857144,37.367924096449364,0.055155285
P-vary,23.27142857142857,19.652857142857144,37.76639667247076,0.055163212
P-vary,23.27142857142857,19.652857142857144,38.16486924849217,0.055171065
P-vary,23.27142857142857,19.652857142857144,38.56334182451356,0.055178836
P-vary,23.27142857142857,19.652857142857144,38.96181440053496,0.055186544
P-vary,23.27142857142857,19.652857142857144,39.36028697655636,0.055194177
P-vary,23.27142857142857,19.652857142857144,39.75875955257776,0.055201728
P-vary,23.27142857142857,19.652857142857144,40.157232128599155,0.05520921
P-vary,23.27142857142857,19.652857142857144,40.55570470462055,0.05521662
P-vary,23.27142857142857,19.652857142857144,40.95417728064195,0.05522395
P-vary,23.27142857142857,19.652857142857144,41.35264985666335,0.05523123
P-vary,23.27142857142857,19.652857142857144,41.75112243268475,0.05523842
P-vary,23.27142857142857,19.652857142857144,42.14959500870614,0.055245508
P-vary,23.27142857142857,19.652857142857144,42.54806758472755,0.055252552
P-vary,23.27142857142857,19.652857142857144,42.946540160748945,0.055259526
P-vary,23.27142857142857,19.652857142857144,43.34501273677034,0.05526642
P-vary,23.27142857142857,19.652857142857144,43.74348531279174,0.05527324
P-vary,23.27142857142857,19.652857142857144,44.14195788881314,0.05527999
P-vary,23.27142857142857,19.652857142857144,44.540430464834536,0.05528666
P-vary,23.27142857142857,19.652857142857144,44.938903040855934,0.055293262
P-vary,23.27142857142857,19.652857142857144,45.33737561687734,0.05529979
P-vary,23.27142857142857,19.652857142857144,45.73584819289873,0.055306256
P-vary,23.27142857142857,19.652857142857144,46.134320768920134,0.055312645
P-vary,23.27142857142857,19.652857142857144,46.53279334494153,0.055318948
P-vary,23.27142857142857,19.652857142857144,46.93126592096293,0.055325177
P-vary,23.27142857142857,19.652857142857144,47.329738496984326,0.05533134
P-vary,23.27142857142857,19.652857142857144,47.728211073005724,0.055337418
P-vary,23.27142857142857,19.652857142857144,48.12668364902712,0.055343423
P-vary,23.27142857142857,19.652857142857144,48.52515622504852,0.055349384
P-vary,23.27142857142857,19.652857142857144,48.923628801069924,0.055355232
