epoch,loss
316,0.20340415835380554
317,0.20739349722862244
318,0.1999664008617401
319,0.19528654217720032
320,0.2059047967195511
321,0.19960393011569977
322,0.2035524845123291
323,0.20640289783477783
324,0.20550638437271118
325,0.19908753037452698
326,0.2074650526046753
327,0.19711937010288239
328,0.1963990330696106
329,0.20272040367126465
330,0.20210087299346924
331,0.20737361907958984
332,0.19364024698734283
333,0.2003382444381714
334,0.19838839769363403
335,0.20350688695907593
336,0.20447546243667603
337,0.20534351468086243
338,0.20439159870147705
339,0.19487500190734863
340,0.20414581894874573
341,0.20519381761550903
342,0.20301780104637146
343,0.19779826700687408
344,0.21078039705753326
345,0.20635336637496948
346,0.204553484916687
347,0.20366056263446808
348,0.19741158187389374
349,0.20686611533164978
350,0.20133046805858612
351,0.1981104612350464
352,0.19988730549812317
353,0.20044852793216705
354,0.20767824351787567
355,0.19327513873577118
356,0.1966450810432434
357,0.21394111216068268
358,0.20317348837852478
359,0.19780850410461426
360,0.20032212138175964
361,0.2008897215127945
362,0.19229423999786377
363,0.20563873648643494
364,0.19691632688045502
365,0.20582638680934906
366,0.20264199376106262
367,0.1963176429271698
368,0.2024012804031372
369,0.20438608527183533
370,0.19893279671669006
371,0.19993293285369873
372,0.19367283582687378
373,0.20294277369976044
374,0.19771769642829895
375,0.2066420167684555
376,0.20448653399944305
377,0.20548805594444275
378,0.2034449577331543
379,0.20126189291477203
380,0.19522300362586975
381,0.2050771862268448
382,0.20534971356391907
383,0.19937607645988464
384,0.19892649352550507
385,0.20404718816280365
386,0.19862434267997742
387,0.2048529088497162
388,0.19723941385746002
389,0.209833562374115
390,0.20428985357284546
391,0.19674164056777954
392,0.1967780441045761
393,0.20173200964927673
394,0.19855372607707977
395,0.20410281419754028
396,0.20450764894485474
397,0.2077248990535736
398,0.19877739250659943
399,0.20295748114585876
400,0.20387040078639984
401,0.2064717561006546
402,0.19598138332366943
403,0.20678788423538208
404,0.20096608996391296
405,0.19107241928577423
406,0.1977645307779312
407,0.20434921979904175
408,0.1983431577682495
409,0.20403793454170227
410,0.19391599297523499
411,0.20055782794952393
412,0.20077906548976898
413,0.1999085545539856
414,0.19888965785503387
415,0.20439854264259338
416,0.1936647891998291
417,0.2031390219926834
418,0.19635041058063507
419,0.2007763385772705
420,0.21362729370594025
421,0.19166789948940277
422,0.20495960116386414
423,0.20483660697937012
424,0.20417141914367676
425,0.20120245218276978
426,0.19848965108394623
427,0.19697052240371704
428,0.19933193922042847
429,0.20212595164775848
430,0.20700480043888092
431,0.20302504301071167
432,0.2081049084663391
433,0.20466136932373047
434,0.19422650337219238
435,0.19913643598556519
436,0.20699457824230194
437,0.2050136774778366
438,0.19931134581565857
439,0.1987878680229187
440,0.19760096073150635
441,0.20287510752677917
442,0.2013518512248993
443,0.20302215218544006
444,0.2031717300415039
445,0.20631295442581177
446,0.1999269723892212
447,0.19835875928401947
448,0.20053404569625854
449,0.2016918659210205
450,0.20697547495365143
451,0.1992248296737671
452,0.204210564494133
453,0.2035205215215683
454,0.20285797119140625
455,0.19996988773345947
456,0.19727051258087158
457,0.1994224339723587
458,0.2073456346988678
459,0.20014703273773193
460,0.19581203162670135
461,0.2002614140510559
462,0.19788748025894165
463,0.20691725611686707
464,0.2005535364151001
465,0.20253819227218628
466,0.19804881513118744
467,0.2011040896177292
468,0.20283196866512299
469,0.21175263822078705
470,0.19838769733905792
471,0.2048274725675583
472,0.19851726293563843
473,0.1970328390598297
474,0.20935827493667603
475,0.203804612159729
476,0.20023268461227417
477,0.20480215549468994
478,0.1984715312719345
479,0.1948496401309967
480,0.19875186681747437
481,0.1992906630039215
482,0.2046186327934265
483,0.2055598348379135
484,0.19529110193252563
485,0.1981857568025589
486,0.19365480542182922
487,0.19889487326145172
488,0.1990266591310501
489,0.2033379077911377
490,0.19853390753269196
491,0.19901752471923828
492,0.19772429764270782
493,0.20520099997520447
494,0.1956704556941986
495,0.19891197979450226
496,0.20120270550251007
497,0.2064521163702011
498,0.2022445797920227
499,0.19309048354625702
500,0.20240911841392517
501,0.19648781418800354
502,0.20170360803604126
503,0.20337612926959991
504,0.1987609565258026
505,0.20017975568771362
506,0.2015559822320938
507,0.19965854287147522
508,0.20537152886390686
509,0.20250745117664337
510,0.19597673416137695
511,0.20423109829425812
512,0.2039509117603302
513,0.20086456835269928
514,0.19931577146053314
515,0.1972571760416031
516,0.2047664374113083
517,0.20359176397323608
518,0.19924384355545044
519,0.19881832599639893
520,0.19841478765010834
521,0.19967545568943024
522,0.1967831254005432
523,0.202519491314888
524,0.20279619097709656
525,0.1972234547138214
526,0.19937093555927277
527,0.19803860783576965
528,0.20120251178741455
529,0.19937774538993835
530,0.20140746235847473
531,0.19736015796661377
532,0.20248261094093323
533,0.20059014856815338
534,0.20028738677501678
535,0.19739003479480743
536,0.20656922459602356
537,0.20515906810760498
538,0.19695384800434113
539,0.19411402940750122
540,0.19877049326896667
541,0.19831156730651855
542,0.19981122016906738
543,0.20211568474769592
544,0.20121519267559052
545,0.1985962837934494
546,0.2023988515138626
547,0.19699758291244507
548,0.20253992080688477
549,0.20120474696159363
550,0.20230135321617126
551,0.19372467696666718
552,0.19926658272743225
553,0.20290157198905945
554,0.18925997614860535
555,0.19715219736099243
556,0.19831207394599915
557,0.20715834200382233
558,0.2012103945016861
559,0.19542570412158966
560,0.1987738013267517
561,0.19830787181854248
562,0.1978311836719513
563,0.19186225533485413
564,0.19647380709648132
565,0.2008255571126938
566,0.19617655873298645
567,0.20477773249149323
568,0.20667153596878052
569,0.19989195466041565
570,0.20366442203521729
571,0.20387914776802063
572,0.19906441867351532
573,0.1991807371377945
574,0.2006939947605133
575,0.2024318128824234
576,0.19972668588161469
577,0.2048259973526001
578,0.2018899917602539
579,0.19349311292171478
580,0.19769486784934998
581,0.20152685046195984
582,0.2018451988697052
583,0.19893953204154968
584,0.19695374369621277
585,0.2005498707294464
586,0.20156554877758026
587,0.19757027924060822
588,0.19800150394439697
589,0.1980171650648117
590,0.19931818544864655
591,0.1999090611934662
592,0.1947169303894043
593,0.20130251348018646
594,0.19865745306015015
595,0.19973129034042358
596,0.2004421502351761
597,0.2077101171016693
598,0.19539502263069153
599,0.20152553915977478
600,0.19338512420654297
601,0.2023412585258484
602,0.19537879526615143
603,0.2031065672636032
604,0.20001912117004395
605,0.19540534913539886
606,0.19882674515247345
607,0.1961987018585205
608,0.199727401137352
609,0.20208904147148132
610,0.19991526007652283
611,0.19415411353111267
612,0.20004409551620483
613,0.20218029618263245
614,0.1951805055141449
615,0.195684552192688
616,0.19834467768669128
617,0.20235827565193176
618,0.19676537811756134
619,0.193136066198349
620,0.19968563318252563
621,0.19924089312553406
622,0.20373041927814484
623,0.20287498831748962
624,0.19969727098941803
625,0.19635115563869476
626,0.20157790184020996
627,0.20849496126174927
628,0.19485126435756683
629,0.20001734793186188
630,0.20031815767288208
631,0.2084842026233673
632,0.19514024257659912
633,0.1910531222820282
634,0.19597367942333221
635,0.1943509578704834
636,0.20141130685806274
637,0.1990705281496048
638,0.20208831131458282
639,0.20382095873355865
640,0.20474788546562195
641,0.1970442682504654
642,0.20041999220848083
643,0.1950502097606659
644,0.19945967197418213
645,0.19900855422019958
646,0.20198839902877808
647,0.20891252160072327
648,0.20048615336418152
649,0.19927635788917542
650,0.194387748837471
651,0.20448049902915955
652,0.20110011100769043
653,0.2056870311498642
654,0.1993119865655899
655,0.19920837879180908
656,0.19310994446277618
657,0.1970985382795334
658,0.198329895734787
659,0.20149940252304077
660,0.1960909068584442
661,0.197903111577034
662,0.1952112317085266
663,0.19930945336818695
664,0.1914951056241989
665,0.1961175501346588
666,0.2018423229455948
667,0.20448856055736542
668,0.19720995426177979
669,0.19613459706306458
670,0.1967262178659439
671,0.19738513231277466
672,0.19773778319358826
673,0.20473116636276245
674,0.19957469403743744
675,0.19469045102596283
676,0.1957528442144394
677,0.20309846103191376
678,0.19829407334327698
679,0.1988934725522995
680,0.19925746321678162
681,0.19543883204460144
682,0.19957272708415985
683,0.1959509402513504
684,0.20246148109436035
685,0.20384466648101807
686,0.20157380402088165
687,0.1963668018579483
688,0.19849222898483276
689,0.19709309935569763
690,0.19630686938762665
691,0.19797569513320923
692,0.1987050175666809
693,0.19862642884254456
694,0.2025793343782425
695,0.20322398841381073
696,0.2000511735677719
697,0.20132377743721008
698,0.20303738117218018
699,0.19754695892333984
700,0.20102642476558685
701,0.20032596588134766
702,0.19973346590995789
703,0.19843660295009613
704,0.20034539699554443
705,0.19619454443454742
706,0.19470679759979248
707,0.19751441478729248
708,0.1959201842546463
709,0.1994837522506714
710,0.19473817944526672
711,0.20015181601047516
712,0.19703379273414612
713,0.19670134782791138
714,0.20036152005195618
715,0.2029198408126831
716,0.19930937886238098
717,0.20001110434532166
718,0.20137767493724823
719,0.1983380764722824
720,0.19449175894260406
721,0.19856037199497223
722,0.20029565691947937
723,0.1940487027168274
724,0.19513453543186188
725,0.1955445408821106
726,0.1956033557653427
727,0.20034579932689667
728,0.19862008094787598
729,0.2051718533039093
730,0.1999405324459076
731,0.195719912648201
732,0.2022823542356491
733,0.1980045586824417
734,0.1931304633617401
735,0.19615444540977478
736,0.19945836067199707
737,0.19898656010627747
738,0.1978682577610016
739,0.19571658968925476
740,0.19657939672470093
741,0.20455694198608398
742,0.20032119750976562
743,0.19826649129390717
744,0.19752001762390137
745,0.20036087930202484
746,0.19918428361415863
747,0.20124085247516632
748,0.1963241696357727
749,0.20062722265720367
750,0.19857077300548553
751,0.1977931559085846
752,0.20158256590366364
753,0.1988115906715393
754,0.19629740715026855
755,0.2006675750017166
756,0.1968279331922531
757,0.20019976794719696
758,0.1988813877105713
759,0.20186403393745422
760,0.19416046142578125
761,0.19728998839855194
762,0.19928285479545593
763,0.1965540200471878
764,0.19474464654922485
765,0.2082148641347885
766,0.19784587621688843
767,0.1968441903591156
768,0.19643442332744598
769,0.19551748037338257
770,0.19641025364398956
771,0.20284929871559143
772,0.20024552941322327
773,0.1947886347770691
774,0.19797538220882416
775,0.20038163661956787
776,0.19349326193332672
777,0.19588692486286163
778,0.20043687522411346
779,0.2020421326160431
780,0.19906651973724365
781,0.20162741839885712
782,0.19971898198127747
783,0.20279821753501892
784,0.19793544709682465
785,0.19909238815307617
786,0.19694718718528748
787,0.19433966279029846
788,0.1943076252937317
789,0.20051416754722595
790,0.20104655623435974
791,0.19609329104423523
792,0.19486619532108307
793,0.2025918811559677
794,0.19988170266151428
795,0.19921085238456726
796,0.1978200376033783
797,0.20213429629802704
798,0.19867660105228424
799,0.1989952027797699
800,0.19704760611057281
801,0.19259321689605713
802,0.19281920790672302
803,0.19256943464279175
804,0.2052331566810608
805,0.2011212706565857
806,0.19558168947696686
807,0.2008296698331833
808,0.1967504620552063
809,0.20375892519950867
810,0.199898824095726
811,0.1981319785118103
812,0.1956842988729477
813,0.19731932878494263
814,0.19896258413791656
815,0.2015513777732849
816,0.1976146548986435
817,0.19563792645931244
818,0.20354384183883667
819,0.20260614156723022
820,0.20100939273834229
821,0.19879287481307983
822,0.1930122971534729
823,0.19527100026607513
824,0.20072612166404724
825,0.1971455216407776
826,0.19134503602981567
827,0.20730385184288025
828,0.20336663722991943
829,0.20370690524578094
830,0.19639259576797485
831,0.19407206773757935
832,0.19969043135643005
833,0.19660858809947968
834,0.19292855262756348
835,0.2036372423171997
836,0.19800777733325958
837,0.19730493426322937
838,0.1937175989151001
839,0.1968703269958496
840,0.1956433206796646
841,0.19775620102882385
842,0.1966431885957718
843,0.19844584167003632
844,0.20049139857292175
845,0.19810843467712402
846,0.1950882226228714
847,0.1926741898059845
848,0.20497481524944305
849,0.19615527987480164
850,0.19328460097312927
851,0.19955503940582275
852,0.20028680562973022
853,0.2001790851354599
854,0.1921987533569336
855,0.19897332787513733
856,0.20325502753257751
857,0.20309361815452576
858,0.1940484642982483
859,0.19453269243240356
860,0.20191790163516998
861,0.20484305918216705
862,0.19686391949653625
863,0.19687387347221375
864,0.1972401738166809
865,0.20346368849277496
866,0.1943572461605072
867,0.2029612958431244
868,0.19463518261909485
869,0.20423072576522827
870,0.20065516233444214
871,0.19551585614681244
872,0.19172677397727966
873,0.20437592267990112
874,0.19411170482635498
875,0.1956920027732849
876,0.20314136147499084
877,0.1990179419517517
878,0.20375296473503113
879,0.19602325558662415
880,0.20017069578170776
881,0.19032758474349976
882,0.19524356722831726
883,0.20154719054698944
884,0.20048509538173676
885,0.20239020884037018
886,0.19397100806236267
887,0.19653522968292236
888,0.19694292545318604
889,0.1990746408700943
890,0.19630540907382965
891,0.19443853199481964
892,0.19967328011989594
893,0.19248749315738678
894,0.19510023295879364
895,0.20576898753643036
896,0.19980555772781372
897,0.19475755095481873
898,0.19947588443756104
899,0.19597673416137695
900,0.19440199434757233
901,0.19952484965324402
902,0.20823420584201813
903,0.1975104659795761
904,0.19281995296478271
905,0.20274147391319275
906,0.19834929704666138
907,0.19975048303604126
908,0.1973392218351364
909,0.19831512868404388
910,0.1927088499069214
911,0.19057844579219818
912,0.1960197538137436
913,0.19137954711914062
914,0.19490444660186768
915,0.19457699358463287
916,0.1904110163450241
917,0.1917632818222046
918,0.20071570575237274
919,0.20457381010055542
920,0.20006175339221954
921,0.19847755134105682
922,0.20238183438777924
923,0.1995650976896286
924,0.1925390660762787
925,0.2000284045934677
926,0.20233778655529022
927,0.20029132068157196
928,0.20071512460708618
929,0.2020244598388672
930,0.19755171239376068
931,0.20480480790138245
932,0.19163329899311066
933,0.19670353829860687
934,0.2043394148349762
935,0.19809117913246155
936,0.19918641448020935
937,0.19300726056098938
938,0.19805562496185303
939,0.2021937072277069
940,0.19499051570892334
941,0.19560572504997253
942,0.19739577174186707
943,0.19659212231636047
944,0.20157451927661896
945,0.20222869515419006
946,0.20081937313079834
947,0.19743165373802185
948,0.1928645372390747
949,0.19015447795391083
950,0.20150414109230042
951,0.19932341575622559
952,0.194129079580307
953,0.19622886180877686
954,0.196441650390625
955,0.19921313226222992
956,0.20258507132530212
957,0.2022486925125122
958,0.19222553074359894
959,0.19663719832897186
960,0.1983863115310669
961,0.19718658924102783
962,0.19991634786128998
963,0.2034674882888794
964,0.1971074342727661
965,0.2002018690109253
966,0.19389447569847107
967,0.19670860469341278
968,0.19502043724060059
969,0.19379843771457672
970,0.1987198144197464
971,0.1988927572965622
972,0.20068290829658508
973,0.2046240121126175
974,0.19893687963485718
975,0.20489856600761414
976,0.19568276405334473
977,0.2009517252445221
978,0.2003927379846573
979,0.19585680961608887
980,0.20121273398399353
981,0.19812069833278656
982,0.2011408805847168
983,0.19468343257904053
984,0.19887343049049377
985,0.19912388920783997
986,0.19509214162826538
987,0.1966191530227661
988,0.19961893558502197
989,0.20212210714817047
990,0.2042066901922226
991,0.1925574094057083
992,0.19556868076324463
993,0.2002594769001007
994,0.19922184944152832
995,0.19780802726745605
996,0.1956535428762436
997,0.1924804151058197
998,0.19863393902778625
999,0.19517949223518372
1000,0.20058998465538025
1001,0.1944989413022995
1002,0.19560343027114868
1003,0.19398033618927002
1004,0.1988571733236313
1005,0.19961023330688477
1006,0.20240113139152527
1007,0.20816068351268768
1008,0.1971472054719925
1009,0.20512960851192474
1010,0.19693388044834137
1011,0.19952356815338135
1012,0.19970309734344482
1013,0.20198151469230652
1014,0.20261333882808685
1015,0.19405551254749298
1016,0.19843456149101257
1017,0.19384032487869263
1018,0.1960633248090744
1019,0.1986037939786911
1020,0.19827134907245636
1021,0.19308342039585114
1022,0.1997024416923523
1023,0.19886386394500732
1024,0.19690881669521332
1025,0.19553931057453156
1026,0.19442161917686462
1027,0.19917193055152893
1028,0.2005876749753952
1029,0.1966855227947235
1030,0.19919806718826294
1031,0.1992807388305664
1032,0.19454222917556763
1033,0.19409699738025665
1034,0.19730660319328308
1035,0.20532570779323578
1036,0.20181286334991455
1037,0.20032738149166107
1038,0.19701337814331055
1039,0.20127364993095398
1040,0.20161288976669312
1041,0.1961958110332489
1042,0.19906078279018402
1043,0.19828468561172485
1044,0.19440843164920807
1045,0.192868173122406
1046,0.20391583442687988
1047,0.20302490890026093
1048,0.19484148919582367
1049,0.1961866021156311
1050,0.1976093053817749
1051,0.1944296956062317
1052,0.20591816306114197
1053,0.1988607943058014
1054,0.1972367763519287
1055,0.2003946602344513
1056,0.20352527499198914
1057,0.19993755221366882
1058,0.20440319180488586
1059,0.19706106185913086
1060,0.1969156265258789
1061,0.19886532425880432
1062,0.19991137087345123
1063,0.1960035264492035
1064,0.19091640412807465
1065,0.19208422303199768
1066,0.20100903511047363
1067,0.20482134819030762
1068,0.20095160603523254
1069,0.19720624387264252
1070,0.19854605197906494
1071,0.19888858497142792
1072,0.19841518998146057
1073,0.19288396835327148
1074,0.19797636568546295
1075,0.19826233386993408
1076,0.19985580444335938
1077,0.1961914598941803
1078,0.20000848174095154
1079,0.20112770795822144
1080,0.20239873230457306
1081,0.1960235834121704
1082,0.19460569322109222
1083,0.19758063554763794
1084,0.19579389691352844
1085,0.19773253798484802
1086,0.19156116247177124
1087,0.19434410333633423
1088,0.20006977021694183
1089,0.19629180431365967
1090,0.20549575984477997
1091,0.19785839319229126
1092,0.2006862312555313
1093,0.20312534272670746
1094,0.1985975205898285
1095,0.19439725577831268
1096,0.19113704562187195
1097,0.20106536149978638
1098,0.19485870003700256
1099,0.19578266143798828
1100,0.2009030282497406
1101,0.1911892294883728
1102,0.19640690088272095
1103,0.19195188581943512
1104,0.19858720898628235
1105,0.19703911244869232
1106,0.1969631165266037
1107,0.1979280710220337
1108,0.1953638643026352
1109,0.1956825703382492
1110,0.1982501596212387
1111,0.19467613101005554
1112,0.20066939294338226
1113,0.20336154103279114
1114,0.19497646391391754
1115,0.19125698506832123
1116,0.19560502469539642
1117,0.19589419662952423
1118,0.19930490851402283
1119,0.1943783015012741
1120,0.19185496866703033
1121,0.20474287867546082
1122,0.19829879701137543
1123,0.19568803906440735
1124,0.20002858340740204
1125,0.20010150969028473
1126,0.19507181644439697
1127,0.2012210488319397
1128,0.19400519132614136
1129,0.2005208283662796
1130,0.19765889644622803
1131,0.20309926569461823
1132,0.2023845613002777
1133,0.19921112060546875
1134,0.19031435251235962
1135,0.18998879194259644
1136,0.19121608138084412
1137,0.20053128898143768
1138,0.1962488889694214
1139,0.1976156234741211
1140,0.19889342784881592
1141,0.19886241853237152
1142,0.19498825073242188
1143,0.19491887092590332
1144,0.20021870732307434
1145,0.19649380445480347
1146,0.20146586000919342
1147,0.19514411687850952
1148,0.20013990998268127
1149,0.1972801685333252
1150,0.1977841854095459
1151,0.19438152015209198
1152,0.19330571591854095
1153,0.19554172456264496
1154,0.20069867372512817
1155,0.1986273229122162
1156,0.1996982991695404
1157,0.19397947192192078
1158,0.1911773979663849
1159,0.1974143385887146
1160,0.19800516963005066
1161,0.19655562937259674
1162,0.1992502510547638
1163,0.19851922988891602
1164,0.19354069232940674
1165,0.19600407779216766
1166,0.2029990255832672
1167,0.19996702671051025
1168,0.19741755723953247
1169,0.2014884054660797
1170,0.19734856486320496
1171,0.20013943314552307
1172,0.19789911806583405
1173,0.19707438349723816
1174,0.19025938212871552
1175,0.20334789156913757
1176,0.2001870572566986
1177,0.1979633867740631
1178,0.197391077876091
1179,0.19736908376216888
1180,0.19353652000427246
1181,0.19895993173122406
1182,0.1959708034992218
1183,0.19730398058891296
1184,0.2046012133359909
1185,0.19391722977161407
1186,0.1985161155462265
1187,0.19602318108081818
1188,0.1932043433189392
1189,0.19365742802619934
1190,0.19900363683700562
1191,0.20140798389911652
1192,0.19477689266204834
1193,0.19365453720092773
1194,0.19177508354187012
1195,0.1984509825706482
1196,0.20199593901634216
1197,0.20147055387496948
1198,0.20334003865718842
1199,0.19960930943489075
1200,0.19522593915462494
1201,0.20067578554153442
1202,0.20040659606456757
1203,0.198930561542511
1204,0.20130503177642822
1205,0.1916532814502716
1206,0.19894972443580627
1207,0.2063070684671402
1208,0.19991376996040344
1209,0.1933605968952179
1210,0.20061594247817993
1211,0.19668830931186676
1212,0.19972965121269226
1213,0.20201976597309113
1214,0.1969059407711029
1215,0.2076677680015564
1216,0.2005852460861206
1217,0.20293718576431274
1218,0.20078927278518677
1219,0.2017594277858734
1220,0.20902550220489502
1221,0.2019374668598175
1222,0.20163507759571075
1223,0.19916707277297974
1224,0.1953267753124237
1225,0.20232592523097992
1226,0.19502297043800354
1227,0.1966632902622223
1228,0.19807958602905273
1229,0.19616420567035675
1230,0.1998402178287506
1231,0.19966037571430206
1232,0.19674034416675568
1233,0.1974434107542038
1234,0.1922379732131958
1235,0.20199227333068848
1236,0.1988617181777954
1237,0.1970687210559845
1238,0.19915521144866943
1239,0.18863540887832642
1240,0.19094423949718475
1241,0.19564582407474518
1242,0.20306456089019775
1243,0.20015186071395874
1244,0.1994943916797638
1245,0.19621610641479492
1246,0.1950874924659729
1247,0.19909077882766724
1248,0.19874121248722076
1249,0.20297148823738098
1250,0.19492411613464355
