date,temp_mean,temp_max,temp_min,humidity,precip_mm,year,month
2006-04-11,27.2,31.2,24.2,81,0.1,2006,4
2006-04-12,26.8,30.7,22.5,83,15.5,2006,4
2006-04-13,17.1,20.5,15.7,74,2.7,2006,4
2006-04-14,15.4,17.3,13.3,78,1.1,2006,4
2006-04-15,14.8,16.2,13.4,79,1.0,2006,4
2006-04-16,17.8,22.7,12.4,68,0.0,2006,4
2006-04-17,20.5,24.8,14.9,72,0.0,2006,4
2006-04-18,22.6,26.2,19.3,78,0.0,2006,4
2006-04-19,24.8,29.1,20.7,80,0.0,2006,4
2006-04-20,25.0,29.7,22.0,83,4.7,2006,4
2006-04-21,24.3,28.9,20.9,80,0.8,2006,4
2006-04-22,25.9,30.5,22.3,81,0.7,2006,4
2006-04-23,26.2,29.7,23.8,87,8.4,2006,4
2006-04-24,25.0,28.2,22.8,88,13.5,2006,4
2006-04-25,25.2,28.8,23.0,87,7.7,2006,4
2006-04-26,26.2,30.9,23.6,87,14.6,2006,4
2006-04-27,25.1,28.8,22.8,90,16.8,2006,4
2006-04-28,23.7,26.2,22.1,89,19.1,2006,4
2006-04-29,23.3,27.2,20.3,80,1.4,2006,4
2006-04-30,25.4,29.4,21.5,83,0.9,2006,4
2006-05-01,27.0,30.8,24.1,85,10.7,2006,5
2006-05-02,25.7,28.9,23.6,91,41.3,2006,5
2006-05-03,24.1,27.4,22.9,93,42.7,2006,5
2006-05-04,24.8,29.0,22.1,87,9.0,2006,5
2006-05-05,25.1,28.6,23.4,93,30.7,2006,5
2006-05-06,26.8,30.7,24.5,88,16.9,2006,5
2006-05-07,27.0,31.1,24.3,87,5.5,2006,5
2006-05-08,27.6,31.8,24.8,81,0.0,2006,5
2006-05-09,27.5,32.1,23.7,81,0.8,2006,5
2006-05-10,28.0,32.0,24.8,84,4.4,2006,5
2006-05-11,27.3,31.7,24.5,85,3.6,2006,5
2006-05-12,27.0,30.9,23.7,78,0.0,2006,5
2006-05-13,23.8,27.1,19.1,72,0.0,2006,5
2006-05-14,21.5,25.9,18.0,56,0.0,2006,5
2006-05-15,23.2,27.7,18.4,60,0.0,2006,5
2006-05-16,22.9,25.1,21.0,72,2.7,2006,5
2006-05-17,20.5,22.2,18.8,83,15.5,2006,5
2006-05-18,24.4,29.4,20.7,69,0.7,2006,5
2006-05-19,24.5,29.4,17.8,72,0.0,2006,5
2006-05-20,24.3,27.4,21.4,78,0.1,2006,5
2006-05-21,22.8,24.3,21.1,90,78.0,2006,5
2006-05-22,24.8,27.7,22.9,91,34.9,2006,5
2006-05-23,25.3,29.1,23.0,90,7.5,2006,5
2006-05-24,25.3,28.3,23.5,92,23.9,2006,5
2006-05-25,26.6,30.3,23.8,83,3.8,2006,5
2006-05-26,26.7,30.4,24.7,89,15.1,2006,5
2006-05-27,24.4,25.8,23.6,96,57.0,2006,5
2006-05-28,23.6,25.9,21.7,88,89.0,2006,5
2006-05-29,21.5,22.6,20.8,87,16.1,2006,5
2006-05-30,21.7,23.6,20.5,92,7.9,2006,5
2006-05-31,24.8,30.2,21.5,91,17.4,2006,5
2006-06-01,25.7,28.9,23.9,93,41.3,2006,6
2006-06-02,24.6,26.1,23.6,96,24.0,2006,6
2006-06-03,25.4,27.3,23.9,94,19.0,2006,6
2006-06-04,26.6,29.1,24.6,90,21.9,2006,6
2006-06-05,27.1,30.0,24.7,90,36.8,2006,6
2006-06-06,28.3,32.1,25.8,86,12.3,2006,6
2006-06-07,28.1,30.7,26.2,87,12.0,2006,6
2006-06-08,26.2,28.4,25.0,95,32.4,2006,6
2006-06-09,25.5,26.8,24.9,94,31.1,2006,6
2006-06-10,25.5,29.7,23.0,83,2.7,2006,6
2006-06-11,25.2,29.7,20.9,82,0.0,2006,6
2006-06-12,24.3,25.8,23.0,92,19.2,2006,6
2006-06-13,26.9,30.5,23.9,89,10.0,2006,6
2006-06-14,27.5,30.8,25.8,88,15.7,2006,6
2006-06-15,26.4,28.6,24.5,92,27.9,2006,6
2006-06-16,27.6,30.5,25.5,89,20.4,2006,6
2006-06-17,28.6,32.6,25.6,84,3.1,2006,6
2006-06-18,28.0,32.6,25.3,87,5.4,2006,6
2006-06-19,27.9,31.2,24.9,86,2.5,2006,6
2006-06-20,27.6,31.6,24.8,85,4.1,2006,6
2006-06-21,27.9,31.6,24.5,83,3.1,2006,6
2006-06-22,27.8,31.9,24.8,86,4.1,2006,6
2006-06-23,28.6,32.7,25.2,84,3.8,2006,6
2006-06-24,29.3,33.2,25.9,79,0.0,2006,6
2006-06-25,29.2,32.9,26.2,80,1.3,2006,6
2006-06-26,29.2,33.2,26.0,81,0.0,2006,6
2006-06-27,28.5,32.1,25.6,83,2.6,2006,6
2006-06-28,27.6,29.0,26.2,86,9.8,2006,6
2006-06-29,27.5,30.4,25.2,84,10.8,2006,6
2006-06-30,27.3,30.0,25.6,86,13.7,2006,6
2006-07-01,28.4,32.3,25.5,85,1.4,2006,7
2006-07-02,28.1,31.8,25.8,87,4.0,2006,7
2006-07-03,28.4,32.0,26.1,84,4.0,2006,7
2006-07-04,28.0,30.7,25.8,86,8.7,2006,7
2006-07-05,28.6,32.0,26.1,83,1.2,2006,7
2006-07-06,28.9,32.3,26.3,84,3.7,2006,7
2006-07-07,28.9,32.4,26.8,85,4.8,2006,7
2006-07-08,29.4,32.7,26.9,83,3.2,2006,7
2006-07-09,28.9,32.1,27.0,86,14.1,2006,7
2006-07-10,28.8,32.0,27.0,86,11.1,2006,7
2006-07-11,28.6,32.4,26.8,88,17.6,2006,7
2006-07-12,29.7,33.0,26.4,83,0.6,2006,7
2006-07-13,31.2,35.4,27.8,77,0.4,2006,7
2006-07-14,31.1,35.2,28.5,78,28.7,2006,7
2006-07-15,28.2,29.3,27.1,91,59.6,2006,7
2006-07-16,27.0,27.9,26.4,93,30.4,2006,7
2006-07-17,26.9,29.6,25.6,93,31.2,2006,7
2006-07-18,28.2,31.3,25.7,85,9.3,2006,7
2006-07-19,28.6,32.8,25.4,85,3.9,2006,7
2006-07-20,29.2,32.8,25.7,80,0.0,2006,7
2006-07-21,29.1,33.0,25.6,79,0.0,2006,7
2006-07-22,28.8,32.2,25.5,82,0.4,2006,7
2006-07-23,30.0,33.5,26.8,82,0.2,2006,7
2006-07-24,31.1,35.4,27.0,79,0.0,2006,7
2006-07-25,31.1,35.2,27.6,75,2.0,2006,7
2006-07-26,28.5,30.8,26.7,84,5.8,2006,7
2006-07-27,25.9,26.7,25.2,94,19.6,2006,7
2006-07-28,25.8,28.7,24.5,90,16.1,2006,7
2006-07-29,24.8,26.2,24.0,94,14.5,2006,7
2006-07-30,27.1,30.7,24.4,85,1.7,2006,7
2006-07-31,27.9,32.0,24.4,81,0.9,2006,7
2006-08-01,28.5,33.3,24.0,81,2.7,2006,8
2006-08-02,26.8,30.6,25.1,86,25.6,2006,8
2006-08-03,24.9,25.7,24.4,92,49.4,2006,8
2006-08-04,25.3,26.5,24.5,94,60.7,2006,8
2006-08-05,26.5,30.5,24.3,87,6.9,2006,8
2006-08-06,26.8,30.3,24.4,87,6.5,2006,8
2006-08-07,27.5,30.8,24.3,83,2.2,2006,8
2006-08-08,28.2,32.2,25.3,84,6.7,2006,8
2006-08-09,28.2,33.1,24.5,85,8.8,2006,8
2006-08-10,28.4,32.9,26.2,87,9.3,2006,8
2006-08-11,27.9,30.6,26.1,87,7.9,2006,8
2006-08-12,27.9,31.3,25.4,84,1.4,2006,8
2006-08-13,29.0,32.9,25.0,79,0.1,2006,8
2006-08-14,28.5,31.6,25.8,84,2.5,2006,8
2006-08-15,28.4,32.4,24.6,81,0.0,2006,8
2006-08-16,28.3,31.8,25.6,85,1.3,2006,8
2006-08-17,29.4,33.2,26.0,80,0.0,2006,8
2006-08-18,29.7,33.9,26.5,83,3.7,2006,8
2006-08-19,29.1,32.9,25.9,85,5.9,2006,8
2006-08-20,29.1,32.9,26.3,83,0.5,2006,8
2006-08-21,29.0,33.2,25.6,75,0.0,2006,8
2006-08-22,27.9,31.4,24.8,84,1.9,2006,8
2006-08-23,28.5,32.0,25.4,78,0.5,2006,8
2006-08-24,27.6,30.7,25.5,86,5.6,2006,8
2006-08-25,26.3,28.4,25.2,91,20.0,2006,8
2006-08-26,26.7,29.3,24.8,89,14.3,2006,8
2006-08-27,27.3,31.5,24.9,88,9.3,2006,8
2006-08-28,26.7,29.9,25.0,89,21.1,2006,8
2006-08-29,27.6,30.2,25.3,86,5.8,2006,8
2006-08-30,28.4,31.9,25.2,83,1.0,2006,8
2006-08-31,28.6,32.7,25.3,80,0.0,2006,8
2006-09-01,29.1,33.1,25.5,79,0.0,2006,9
2006-09-02,29.5,33.5,26.4,81,0.1,2006,9
2006-09-03,28.6,32.4,26.7,87,5.4,2006,9
2006-09-04,27.8,31.7,26.0,87,2.2,2006,9
2006-09-05,27.8,32.0,25.4,87,13.5,2006,9
2006-09-06,27.3,30.9,25.5,88,4.8,2006,9
2006-09-07,27.4,31.1,25.2,89,12.0,2006,9
2006-09-08,27.2,30.5,25.0,90,11.7,2006,9
2006-09-09,24.8,26.0,22.5,86,20.6,2006,9
2006-09-10,21.8,24.4,19.3,73,3.5,2006,9
2006-09-11,23.0,27.3,19.6,64,0.0,2006,9
2006-09-12,21.4,26.5,19.2,81,12.7,2006,9
2006-09-13,22.5,26.4,20.3,86,6.5,2006,9
2006-09-14,23.3,26.1,21.3,92,9.7,2006,9
2006-09-15,25.4,29.4,22.7,83,1.0,2006,9
2006-09-16,25.6,28.8,22.8,74,0.0,2006,9
2006-09-17,25.2,28.9,22.2,71,0.0,2006,9
2006-09-18,24.6,29.1,20.3,69,0.0,2006,9
2006-09-19,25.1,28.9,21.7,77,0.0,2006,9
2006-09-20,25.1,28.6,21.2,78,0.5,2006,9
2006-09-21,25.6,30.0,21.5,76,0.0,2006,9
2006-09-22,25.7,30.4,20.6,75,0.0,2006,9
2006-09-23,26.3,30.9,22.4,76,0.0,2006,9
2006-09-24,26.1,29.2,23.8,75,0.1,2006,9
2006-09-25,26.1,30.4,23.6,76,0.0,2006,9
2006-09-26,25.9,31.0,21.4,77,0.0,2006,9
2006-09-27,25.9,30.8,21.7,75,0.0,2006,9
2006-09-28,25.9,30.2,21.6,78,0.0,2006,9
2006-09-29,26.9,32.1,22.5,77,0.0,2006,9
2006-09-30,27.8,31.6,24.5,75,0.0,2006,9
2006-10-01,26.3,29.6,24.3,79,0.6,2006,10
2006-10-02,26.3,30.1,23.9,68,0.0,2006,10
2006-10-03,26.6,30.8,23.3,67,0.0,2006,10
2006-10-04,26.4,30.9,22.9,65,0.0,2006,10
2006-10-05,25.9,30.7,21.7,65,0.0,2006,10
2006-10-06,25.6,30.5,20.5,73,0.0,2006,10
2006-10-07,26.2,30.5,22.0,77,0.0,2006,10
2006-10-08,26.4,30.0,22.7,76,0.0,2006,10
2006-10-09,25.3,27.8,24.1,85,3.8,2006,10
2006-10-10,25.9,29.4,22.5,81,0.0,2006,10
2006-10-11,26.4,30.6,22.7,81,0.0,2006,10
2006-10-12,26.4,30.2,23.5,83,0.4,2006,10
2006-10-13,26.6,30.3,23.1,80,0.1,2006,10
2006-10-14,26.7,31.4,23.6,83,1.4,2006,10
2006-10-15,25.9,30.3,23.4,85,7.4,2006,10
2006-10-16,25.5,29.3,23.7,86,8.4,2006,10
2006-10-17,25.7,29.3,23.5,83,0.5,2006,10
2006-10-18,25.4,28.9,23.5,86,3.4,2006,10
2006-10-19,25.9,29.3,23.3,82,0.2,2006,10
2006-10-20,26.2,30.2,22.5,83,0.1,2006,10
2006-10-21,26.4,29.6,23.8,82,0.6,2006,10
2006-10-22,26.6,30.3,23.1,82,0.2,2006,10
2006-10-23,27.3,31.6,24.0,79,0.1,2006,10
2006-10-24,26.2,29.4,23.9,80,0.3,2006,10
2006-10-25,26.0,30.2,22.4,77,0.0,2006,10
2006-10-26,24.9,28.9,22.1,63,0.0,2006,10
2006-10-27,23.7,28.3,19.6,65,0.0,2006,10
2006-10-28,23.9,28.9,19.5,66,0.0,2006,10
2006-10-29,25.1,29.6,20.7,60,0.0,2006,10
2006-10-30,25.0,29.8,20.8,57,0.0,2006,10
2006-10-31,24.8,29.5,20.9,52,0.0,2006,10
2006-11-01,24.3,28.5,21.2,44,0.0,2006,11
2006-11-02,22.7,27.8,19.2,42,0.0,2006,11
2006-11-03,21.3,28.0,15.9,45,0.0,2006,11
2006-11-04,20.8,28.4,13.4,58,0.0,2006,11
2006-11-05,21.5,28.3,15.8,71,0.0,2006,11
2006-11-06,22.2,29.1,15.9,51,0.0,2006,11
2006-11-07,22.0,27.5,16.9,45,0.0,2006,11
2006-11-08,22.2,28.2,15.9,68,0.0,2006,11
2006-11-09,23.5,29.4,18.1,74,0.0,2006,11
2006-11-10,24.7,30.9,19.2,76,0.0,2006,11
2006-11-11,25.6,30.8,21.8,54,0.0,2006,11
2006-11-12,21.6,27.1,15.7,45,0.0,2006,11
2006-11-13,21.6,27.4,15.4,74,0.0,2006,11
2006-11-14,24.1,29.0,20.2,68,0.0,2006,11
2006-11-15,22.3,26.3,19.8,57,0.5,2006,11
2006-11-16,22.6,26.2,19.9,76,1.1,2006,11
2006-11-17,24.1,27.7,20.3,78,0.3,2006,11
2006-11-18,23.6,28.0,21.4,85,3.8,2006,11
2006-11-19,21.6,24.0,20.1,77,0.0,2006,11
2006-11-20,21.9,26.4,19.0,67,0.2,2006,11
2006-11-21,20.2,21.9,18.6,90,30.9,2006,11
2006-11-22,19.9,23.2,17.5,79,0.1,2006,11
2006-11-23,19.1,21.4,16.8,75,0.8,2006,11
2006-11-24,19.6,23.2,17.4,77,1.3,2006,11
2006-11-25,21.6,24.6,19.6,90,6.2,2006,11
2006-11-26,23.2,27.8,19.8,90,14.5,2006,11
2006-11-27,18.5,21.4,17.1,81,3.6,2006,11
2006-11-28,17.2,21.1,13.8,76,7.4,2006,11
2006-11-29,16.8,19.6,14.9,81,13.4,2006,11
2006-11-30,17.3,21.1,14.6,73,1.2,2006,11
2006-12-01,16.0,18.9,14.5,66,0.0,2006,12
2006-12-02,15.6,19.7,12.5,65,0.0,2006,12
2006-12-03,16.3,20.8,12.9,65,0.0,2006,12
2006-12-04,15.9,20.6,12.1,64,0.0,2006,12
2006-12-05,17.4,23.0,13.1,72,0.0,2006,12
2006-12-06,18.4,24.0,14.0,78,0.0,2006,12
2006-12-07,20.5,24.4,16.7,83,0.0,2006,12
2006-12-08,21.6,26.7,18.4,77,0.0,2006,12
2006-12-09,16.4,19.6,13.0,64,0.0,2006,12
2006-12-10,14.3,18.5,11.6,64,0.0,2006,12
2006-12-11,15.7,20.7,12.0,67,0.0,2006,12
2006-12-12,18.1,23.8,12.5,70,0.0,2006,12
2006-12-13,16.0,19.7,13.4,86,13.4,2006,12
2006-12-14,12.9,13.5,12.2,85,7.1,2006,12
2006-12-15,14.8,17.6,12.6,61,0.0,2006,12
2006-12-16,15.0,18.1,12.2,42,0.1,2006,12
2006-12-17,12.1,17.3,8.0,44,0.0,2006,12
2006-12-18,11.0,17.4,5.8,53,0.0,2006,12
2006-12-19,12.0,18.2,7.0,55,0.0,2006,12
2006-12-20,13.4,19.5,8.9,52,0.0,2006,12
2006-12-21,14.2,19.7,10.6,52,0.0,2006,12
2006-12-22,13.9,20.4,9.2,54,0.0,2006,12
2006-12-23,13.6,20.4,7.2,60,0.0,2006,12
2006-12-24,14.9,21.4,9.4,60,0.0,2006,12
2006-12-25,14.2,21.5,8.3,58,0.0,2006,12
2006-12-26,13.8,21.5,7.5,66,0.0,2006,12
2006-12-27,14.7,22.2,7.7,61,0.0,2006,12
2006-12-28,14.7,20.3,10.3,53,0.0,2006,12
2006-12-29,12.8,18.2,8.6,61,0.0,2006,12
2006-12-30,13.2,20.2,7.1,68,0.0,2006,12
2006-12-31,15.0,21.6,8.7,68,0.0,2006,12
2007-01-01,17.8,23.0,14.2,66,0.0,2007,1
2007-01-02,18.5,23.9,13.8,72,0.0,2007,1
2007-01-03,16.6,18.4,14.4,69,0.0,2007,1
2007-01-04,13.6,16.7,11.5,62,0.0,2007,1
2007-01-05,12.6,16.4,10.3,60,0.0,2007,1
2007-01-06,12.0,15.4,9.7,49,0.0,2007,1
2007-01-07,11.1,16.3,7.1,30,0.0,2007,1
2007-01-08,10.6,16.4,6.3,33,0.0,2007,1
2007-01-09,11.5,17.9,6.2,38,0.0,2007,1
2007-01-10,13.5,19.2,7.5,44,0.0,2007,1
2007-01-11,14.9,17.5,12.4,77,3.0,2007,1
2007-01-12,14.5,16.0,13.1,72,1.5,2007,1
2007-01-13,14.3,19.7,10.3,60,0.0,2007,1
2007-01-14,14.8,20.8,10.8,65,0.0,2007,1
2007-01-15,16.4,22.9,11.2,72,0.0,2007,1
2007-01-16,17.7,21.8,14.9,75,1.0,2007,1
2007-01-17,14.4,16.9,12.9,74,2.3,2007,1
2007-01-18,14.2,18.3,9.9,57,0.0,2007,1
2007-01-19,13.8,16.7,11.2,61,0.3,2007,1
2007-01-20,14.2,17.0,11.5,75,2.3,2007,1
2007-01-21,11.8,13.5,11.2,85,2.2,2007,1
2007-01-22,12.4,14.9,10.7,85,3.1,2007,1
2007-01-23,12.9,16.2,10.7,81,1.8,2007,1
2007-01-24,12.3,17.2,8.9,60,0.0,2007,1
2007-01-25,12.4,18.4,6.8,62,0.0,2007,1
2007-01-26,13.4,19.0,8.8,60,0.0,2007,1
2007-01-27,13.0,19.3,7.9,48,0.0,2007,1
2007-01-28,12.4,18.7,7.0,42,0.0,2007,1
2007-01-29,11.9,19.1,4.8,46,0.0,2007,1
2007-01-30,13.6,21.7,6.0,58,0.0,2007,1
2007-01-31,14.5,22.4,6.6,57,0.0,2007,1
2007-02-01,15.0,20.6,10.8,41,0.0,2007,2
2007-02-02,13.1,20.8,6.7,34,0.0,2007,2
2007-02-03,13.3,21.0,6.2,57,0.0,2007,2
2007-02-04,15.1,22.3,7.4,67,0.0,2007,2
2007-02-05,17.3,24.5,10.3,71,0.0,2007,2
2007-02-06,18.3,25.7,11.9,76,0.0,2007,2
2007-02-07,19.4,26.1,13.5,74,0.2,2007,2
2007-02-08,20.4,27.3,14.4,76,0.0,2007,2
2007-02-09,21.0,27.3,15.7,77,0.0,2007,2
2007-02-10,20.7,26.8,16.2,73,0.0,2007,2
2007-02-11,18.9,22.4,16.2,67,0.0,2007,2
2007-02-12,20.1,24.6,17.3,75,0.1,2007,2
2007-02-13,22.0,27.6,17.7,76,0.9,2007,2
2007-02-14,21.6,26.9,18.1,78,0.0,2007,2
2007-02-15,20.4,23.7,18.7,67,1.2,2007,2
2007-02-16,22.4,27.6,19.8,80,2.7,2007,2
2007-02-17,23.0,27.9,20.4,85,2.7,2007,2
2007-02-18,20.3,21.4,18.0,86,2.2,2007,2
2007-02-19,17.3,20.0,15.9,85,2.6,2007,2
2007-02-20,18.6,21.1,17.0,87,1.6,2007,2
2007-02-21,20.2,24.0,17.9,81,4.4,2007,2
2007-02-22,18.7,19.9,17.9,92,18.8,2007,2
2007-02-23,19.9,24.3,16.3,78,0.0,2007,2
2007-02-24,18.8,20.8,16.6,83,10.3,2007,2
2007-02-25,19.3,23.0,17.7,77,2.1,2007,2
2007-02-26,19.9,23.8,17.8,74,0.0,2007,2
2007-02-27,18.9,23.2,15.4,69,0.0,2007,2
2007-02-28,20.4,24.3,17.4,72,0.4,2007,2
2007-03-01,19.0,21.5,17.9,89,7.1,2007,3
2007-03-02,20.9,25.8,16.7,81,0.3,2007,3
2007-03-03,21.5,26.4,17.3,82,0.2,2007,3
2007-03-04,22.0,25.9,18.8,87,3.5,2007,3
2007-03-05,18.3,22.8,14.6,66,4.5,2007,3
2007-03-06,12.4,14.4,9.7,69,4.5,2007,3
2007-03-07,9.7,10.9,8.4,86,10.5,2007,3
2007-03-08,11.2,13.8,9.6,86,5.4,2007,3
2007-03-09,13.5,16.8,11.0,85,1.3,2007,3
2007-03-10,16.3,19.6,13.6,85,1.3,2007,3
2007-03-11,15.8,19.2,13.8,81,1.3,2007,3
2007-03-12,18.2,22.7,14.1,81,0.1,2007,3
2007-03-13,20.9,25.1,17.2,82,0.1,2007,3
2007-03-14,22.5,26.9,20.0,82,0.4,2007,3
2007-03-15,23.6,28.1,20.4,83,0.8,2007,3
2007-03-16,23.6,27.6,20.3,85,3.6,2007,3
2007-03-17,18.0,21.4,15.5,81,2.1,2007,3
2007-03-18,16.3,18.3,14.9,78,0.6,2007,3
2007-03-19,15.0,19.2,12.5,77,2.9,2007,3
2007-03-20,15.4,20.2,11.9,60,0.0,2007,3
2007-03-21,17.4,22.4,12.7,67,0.0,2007,3
2007-03-22,19.9,25.8,14.2,77,0.0,2007,3
2007-03-23,21.9,25.8,17.9,77,0.0,2007,3
2007-03-24,22.0,25.6,20.0,90,12.1,2007,3
2007-03-25,22.1,25.2,19.7,91,11.5,2007,3
2007-03-26,23.5,26.5,21.2,92,5.0,2007,3
2007-03-27,23.8,25.7,22.0,87,8.1,2007,3
2007-03-28,22.9,26.3,20.8,84,4.2,2007,3
2007-03-29,24.6,28.7,21.7,86,5.2,2007,3
2007-03-30,25.2,29.8,21.8,84,0.4,2007,3
2007-03-31,25.8,29.8,23.4,79,0.0,2007,3
2007-04-01,25.8,29.4,22.9,81,0.0,2007,4
2007-04-02,21.5,26.0,15.1,85,17.9,2007,4
2007-04-03,14.6,15.8,14.0,66,0.5,2007,4
2007-04-04,12.6,15.0,9.9,72,3.2,2007,4
2007-04-05,14.0,15.0,12.7,82,1.1,2007,4
2007-04-06,16.1,21.0,13.7,85,2.5,2007,4
2007-04-07,18.1,23.6,15.4,78,0.3,2007,4
2007-04-08,19.5,23.1,16.3,73,0.0,2007,4
2007-04-09,20.3,24.7,15.9,68,0.0,2007,4
2007-04-10,18.7,19.8,17.4,83,5.2,2007,4
2007-04-11,19.9,24.6,14.6,76,0.0,2007,4
2007-04-12,20.5,25.8,15.8,66,0.0,2007,4
2007-04-13,21.9,27.8,15.3,74,0.0,2007,4
2007-04-14,22.9,27.9,19.0,80,0.6,2007,4
2007-04-15,24.3,29.3,19.8,80,0.2,2007,4
2007-04-16,25.6,30.9,21.1,81,0.0,2007,4
2007-04-17,24.1,28.8,17.3,88,31.7,2007,4
2007-04-18,19.4,25.2,14.9,62,0.0,2007,4
2007-04-19,20.2,26.4,14.4,74,0.0,2007,4
2007-04-20,22.3,27.9,16.9,80,0.8,2007,4
2007-04-21,23.7,27.1,20.8,92,9.5,2007,4
2007-04-22,26.5,30.6,23.5,84,3.4,2007,4
2007-04-23,25.0,27.6,23.6,92,16.7,2007,4
2007-04-24,22.2,24.6,19.2,95,75.1,2007,4
2007-04-25,19.8,21.2,19.1,75,2.6,2007,4
2007-04-26,22.8,28.0,18.2,78,0.0,2007,4
2007-04-27,24.0,28.0,20.0,77,0.0,2007,4
2007-04-28,24.5,28.7,20.9,78,0.0,2007,4
2007-04-29,23.4,25.8,21.7,83,3.1,2007,4
2007-04-30,23.3,26.2,21.9,86,7.2,2007,4
2007-05-01,24.2,30.1,18.9,76,0.0,2007,5
2007-05-02,25.1,30.8,19.6,74,0.0,2007,5
2007-05-03,24.5,29.9,19.5,79,0.3,2007,5
2007-05-04,23.4,25.6,22.0,90,18.4,2007,5
2007-05-05,24.1,27.6,22.2,86,11.4,2007,5
2007-05-06,25.5,30.6,20.7,73,0.0,2007,5
2007-05-07,25.8,32.0,19.9,66,0.0,2007,5
2007-05-08,24.2,29.7,18.7,76,0.0,2007,5
2007-05-09,24.5,29.5,19.6,78,0.0,2007,5
2007-05-10,25.3,29.8,20.4,75,0.0,2007,5
2007-05-11,25.7,29.8,23.1,72,0.1,2007,5
2007-05-12,25.9,30.9,21.2,73,0.0,2007,5
2007-05-13,25.6,30.4,21.6,65,0.0,2007,5
2007-05-14,26.2,30.8,22.4,75,0.0,2007,5
2007-05-15,26.6,31.5,22.3,78,0.0,2007,5
2007-05-16,27.6,32.7,24.0,77,0.3,2007,5
2007-05-17,27.2,31.7,22.3,66,0.0,2007,5
2007-05-18,27.5,32.5,24.5,81,9.3,2007,5
2007-05-19,23.7,24.8,23.0,92,28.6,2007,5
2007-05-20,23.3,25.8,21.9,90,130.2,2007,5
2007-05-21,23.5,26.7,21.6,93,13.4,2007,5
2007-05-22,25.9,30.2,23.5,91,12.0,2007,5
2007-05-23,28.7,32.7,25.3,82,0.3,2007,5
2007-05-24,28.8,32.9,25.6,83,3.9,2007,5
2007-05-25,27.4,32.8,24.5,89,16.1,2007,5
2007-05-26,26.6,29.6,24.7,91,17.5,2007,5
2007-05-27,25.5,27.6,24.3,95,34.2,2007,5
2007-05-28,27.2,31.1,24.9,88,15.8,2007,5
2007-05-29,28.2,32.4,25.1,86,0.6,2007,5
2007-05-30,28.4,32.3,25.0,82,0.3,2007,5
2007-05-31,27.9,32.0,25.2,85,3.0,2007,5
2007-06-01,28.7,32.7,26.1,85,6.7,2007,6
2007-06-02,27.9,31.6,25.7,88,17.6,2007,6
2007-06-03,28.6,32.6,25.7,87,11.2,2007,6
2007-06-04,29.0,33.0,26.1,85,6.4,2007,6
2007-06-05,28.9,32.9,26.3,84,3.6,2007,6
2007-06-06,28.1,32.1,25.7,87,8.5,2007,6
2007-06-07,27.8,31.2,25.9,89,28.4,2007,6
2007-06-08,25.6,26.7,24.6,96,62.7,2007,6
2007-06-09,25.8,27.9,24.2,95,33.4,2007,6
2007-06-10,26.2,28.1,24.9,92,54.8,2007,6
2007-06-11,27.4,31.6,24.1,87,5.9,2007,6
2007-06-12,26.9,30.9,24.9,90,15.9,2007,6
2007-06-13,26.9,29.7,25.1,90,24.7,2007,6
2007-06-14,25.6,26.7,24.1,94,27.3,2007,6
2007-06-15,26.7,30.9,23.1,82,0.0,2007,6
2007-06-16,26.6,30.9,23.5,88,5.7,2007,6
2007-06-17,26.5,30.1,24.7,91,24.8,2007,6
2007-06-18,28.0,32.1,25.0,84,2.2,2007,6
2007-06-19,28.5,32.2,25.0,83,0.6,2007,6
2007-06-20,28.7,32.2,25.4,82,0.5,2007,6
2007-06-21,29.1,32.4,25.9,80,0.5,2007,6
2007-06-22,29.1,32.7,26.2,82,0.2,2007,6
2007-06-23,29.5,33.2,26.4,80,0.4,2007,6
2007-06-24,29.7,33.3,26.4,78,0.7,2007,6
2007-06-25,29.5,33.6,26.3,79,0.2,2007,6
2007-06-26,28.5,31.9,26.3,84,8.4,2007,6
2007-06-27,28.0,31.1,26.1,87,21.6,2007,6
2007-06-28,27.0,30.6,25.2,91,19.0,2007,6
2007-06-29,25.8,27.8,25.0,93,15.5,2007,6
2007-06-30,25.9,28.1,24.6,92,16.5,2007,6
2007-07-01,26.1,27.8,24.7,92,19.0,2007,7
2007-07-02,27.1,30.1,24.7,88,10.7,2007,7
2007-07-03,28.0,31.8,25.5,85,2.9,2007,7
2007-07-04,27.9,30.3,25.8,84,12.0,2007,7
2007-07-05,27.9,31.2,26.2,85,5.1,2007,7
2007-07-06,28.2,31.3,25.6,86,4.3,2007,7
2007-07-07,28.8,32.5,26.1,83,0.9,2007,7
2007-07-08,28.8,32.4,25.8,81,1.3,2007,7
2007-07-09,28.7,32.1,25.9,82,1.1,2007,7
2007-07-10,29.0,32.8,25.7,79,0.0,2007,7
2007-07-11,29.4,33.3,26.0,81,0.3,2007,7
2007-07-12,29.8,33.6,26.2,78,0.0,2007,7
2007-07-13,30.0,34.2,26.1,78,0.1,2007,7
2007-07-14,30.1,34.7,26.8,81,0.6,2007,7
2007-07-15,30.1,33.6,27.5,83,2.1,2007,7
2007-07-16,29.8,33.1,27.3,81,2.0,2007,7
2007-07-17,29.7,32.6,27.5,80,3.0,2007,7
2007-07-18,29.6,32.7,27.4,78,0.8,2007,7
2007-07-19,29.9,33.0,27.5,76,0.5,2007,7
