city_cn,city_en,year,month,n_weeks,cases,tem,rhu,pre,Tm,Hm,Rm,m_hat_bi,m_hat_norm,pred_raw,pred_cases,beta_prime,eta,scale_factor
清远市,Qingyuan,2019,8,4,4,29.0561920752657,82.79856482055865,293.9847459217588,22.00115062180121,75.00773621875433,189.55291084181772,1.3429486163974544,1.4922200371312542,6.270174877041802,9.794937148347525,1.0417718383529984,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2019,9,5,36,27.30870518892914,68.02393992590991,72.4579848767512,22.00115062180121,75.00773621875433,189.55291084181772,1.2414215277054295,1.3794080097699601,6.596424897342233,10.304587757167143,0.9123843231725091,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2019,10,4,58,24.223328817338576,63.42102886155302,7.576959525720721,22.00115062180121,75.00773621875433,189.55291084181772,1.0475866380498562,1.1640279850188355,28.84826502780706,45.06524113400072,0.6650133274381188,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2019,11,4,15,20.0568800209538,56.38865640117745,0.8567830712266451,22.00115062180121,75.00773621875433,189.55291084181772,0.7728068540436528,0.8587058792538425,19.66488523313746,30.71944860633983,0.3319780867819468,5.19636318041775,1.5621473627811584
清远市,Qingyuan,2019,12,5,0,16.28137408930042,57.61216067292817,14.853565989240716,22.00115062180121,75.00773621875433,189.55291084181772,0.5282934782120524,0.5870143533775211,1.3631387469983902,2.129423598728348,0.06893931557220673,5.19636318041775,1.5621473627811584
汕头市,Shantou,2005,1,5,0,13.86158720585558,75.71109880178167,21.235841360795824,22.471237455334435,78.90900712533801,129.05028412660965,0.3629938876247896,0.4034352840667986,0.11052393345044317,0.08648028571564174,0.0,11.052393345044317,0.7824575457624104
汕头市,Shantou,2005,2,4,0,14.672128249777325,82.9951216036943,89.78289028451677,22.471237455334435,78.90900712533801,129.05028412660965,0.41025667939068783,0.4559636556783181,0.11052393345044317,0.08648028571564174,0.0,11.052393345044317,0.7824575457624104
汕头市,Shantou,2005,3,4,0,16.1826240019229,77.45561259492308,93.3861988853573,22.471237455334435,78.90900712533801,129.05028412660965,0.5009078174928525,0.5567142988655337,0.1108738234363806,0.08675405977532519,0.0628491106929404,11.052393345044317,0.7824575457624104
汕头市,Shantou,2005,4,4,0,21.833578526472376,81.2361733535549,44.60699137511127,22.471237455334435,78.90900712533801,129.05028412660965,0.8602142434774087,0.9560512986773348,0.11502650827719132,0.09000335936419071,0.47095535908766756,11.052393345044317,0.7824575457624104
汕头市,Shantou,2005,5,5,0,25.8407680207121,87.24379750860923,288.5466386074008,22.471237455334435,78.90900712533801,129.05028412660965,1.1168428356022304,1.241271057172435,0.12041015911457413,0.09421583758565101,0.7964598551626088,11.052393345044317,0.7824575457624104
汕头市,Shantou,2005,6,4,0,26.944247641496723,87.72419884478995,292.7080517023247,22.471237455334435,78.90900712533801,129.05028412660965,1.1847329202272212,1.316724822400331,0.12216472156066106,0.09558870821110309,0.8840714409102766,11.052393345044317,0.7824575457624104
汕头市,Shantou,2005,7,5,0,28.710490283871923,83.37915452596758,108.65058380532848,22.471237455334435,78.90900712533801,129.05028412660965,1.2888969065289766,1.432493789415601,0.12509485784916496,0.09788141546015522,1.0171719072280334,11.052393345044317,0.7824575457624104
汕头市,Shantou,2005,8,4,0,27.47123139586485,87.06977407191937,292.7562283886201,22.471237455334435,78.90900712533801,129.05028412660965,1.2164549403202785,1.3519810143741302,0.12302823084835514,0.09626436756909523,0.9248870557328462,11.052393345044317,0.7824575457624104
汕头市,Shantou,2005,9,4,0,27.71244994320375,82.17664074880092,119.7572795260719,22.471237455334435,78.90900712533801,129.05028412660965,1.230803720954004,1.3679284024385894,0.12342746963399986,0.09657675496948398,0.9432903184518806,11.052393345044317,0.7824575457624104
汕头市,Shantou,2005,10,5,0,24.506300131103465,74.55720164815503,29.572533149387517,22.471237455334435,78.90900712533801,129.05028412660965,1.0326532964549608,1.147701904083996,0.11842168441095824,0.09265994054924909,0.6881360858957903,11.052393345044317,0.7824575457624104
汕头市,Shantou,2005,11,4,0,21.19198060500528,76.0538750762598,13.976643988199095,22.471237455334435,78.90900712533801,129.05028412660965,0.8185789953577214,0.9097774391854633,0.11434500498684408,0.0894701119721966,0.4200006915781471,11.052393345044317,0.7824575457624104
汕头市,Shantou,2005,12,4,0,15.380675134566976,60.907897828120994,22.463621765272027,22.471237455334435,78.90900712533801,129.05028412660965,0.4523827684547349,0.5027830410387245,0.11060020690828097,0.08653996645826832,0.015170252695918615,11.052393345044317,0.7824575457624104
汕头市,Shantou,2006,1,5,0,15.247236301358402,77.7841746104133,37.871979979464165,22.471237455334435,78.90900712533801,129.05028412660965,0.4443938981113412,0.4939041252050471,0.11056124681701857,0.08650948184087646,0.007554779292419738,11.052393345044317,0.7824575457624104
汕头市,Shantou,2006,2,4,0,15.277197959281825,76.82116653273663,88.46001870909845,22.471237455334435,78.90900712533801,129.05028412660965,0.4461854854400392,0.4958953144992065,0.11056983647333783,0.08651620288227897,0.00925659540482282,11.052393345044317,0.7824575457624104
汕头市,Shantou,2006,3,4,0,18.079204212030128,81.27739215196205,101.8924280595073,22.471237455334435,78.90900712533801,129.05028412660965,0.6187621100853358,0.6876988185268863,0.11181302345988903,0.08748894392069959,0.1874497926588278,11.052393345044317,0.7824575457624104
汕头市,Shantou,2006,4,5,0,22.78142887924946,84.25727130122736,183.12081831973916,22.471237455334435,78.90900712533801,129.05028412660965,0.9216835979388143,1.0243689958176607,0.1161310518002539,0.09086761777843402,0.5473729069020751,11.052393345044317,0.7824575457624104
