city_en,year,month,cases,tem,rhu,pre,index_norm_city,beta_formula,risk_monthly,pool_obs_lag
Guangzhou,2019,3,11,20.43288874722008,80.45028736037882,258.1214567222443,1.0138979068475515,0.1941132344103521,0.8856495092702886,4.5
Guangzhou,2019,4,11,24.49903392632768,84.3966876394574,339.49071823553,1.0347043486051455,0.19549491287624585,2.407125294150504,11.9
Guangzhou,2019,5,27,26.16167489033705,85.8269039478074,314.498794060146,1.0555107903627394,0.19618149469751006,2.9611250886747875,14.3
Guangzhou,2019,6,109,29.182495241278623,84.03017983997157,365.4769825146891,1.0396978946269682,0.19740770847752628,6.218904680282717,30.3
Guangzhou,2019,7,122,29.399714099791623,84.17330439680877,294.7992358668141,0.9902825954526824,0.1973538005615594,22.88555956296285,117.1
Guangzhou,2019,8,228,29.803149280150077,81.1655383732107,245.3345053522449,1.1306220451076534,0.19728721655998702,34.506960637522404,154.7
Guangzhou,2019,9,535,28.112146296489243,67.63317462442505,104.31345488923732,0.9349374603774828,0.19610651916614025,48.51370378065766,264.6
Guangzhou,2019,10,478,25.316971214063848,64.53799169609462,19.72546667639581,0.7333230397463977,0.1951430200752354,86.34827336718568,603.4
Guangzhou,2019,11,156,21.38561070462035,55.427344174018025,0.1662154062557207,0.4724102601061699,0.19465054369769869,58.713212574976765,638.5
Guangzhou,2019,12,5,17.70209120423438,56.6433765451042,4.17639946197969,0.4645038122382842,0.19413120824014574,26.99830107881039,299.4
Guangzhou,2020,1,2,17.030469649893348,66.72893825075005,30.5115739073863,0.4565973643703985,0.19376466395513056,4.582872126267479,51.8
Guangzhou,2020,2,3,17.853077449306177,72.76694404373572,80.46680842627038,0.44869091650251286,0.1937478859765144,0.3042652078522931,3.5
Guangzhou,2020,3,1,20.45503598374392,81.41442667191298,146.72398022393952,0.44078446863462717,0.19417339974232925,0.3081190277822459,3.6
Guangzhou,2020,4,0,22.015537331228373,70.85812659428983,72.53169976610118,0.4328780207667415,0.19472974361006906,0.16015902939684926,1.9
Guangzhou,2020,5,0,28.157120962696176,83.08865230699693,396.0889798675118,0.739252875647312,0.19694808274137293,0.14559443651978468,1.0
Guangzhou,2020,6,4,29.696306808722824,82.01572211587518,250.2022665785896,0.9803995356178254,0.19727548411769888,0.19340879301777367,1.0
Guangzhou,2020,7,6,30.94898054932257,74.1601559314092,51.7658700597608,0.88947538513714,0.1960128113466391,0.6973942834574615,4.0
Guangzhou,2020,8,6,28.99471973125834,82.65574583614573,263.4397042781708,0.9092415048068542,0.19710724721543463,1.2903702484787885,7.2
Guangzhou,2020,9,7,27.362902571482948,85.00185817666812,267.2130399586693,0.8538963697316545,0.19655308541995886,1.3091205355773377,7.8
Guangzhou,2020,10,5,24.378251801162325,65.79404163044182,33.61165318151275,0.6186795456620552,0.19507924581919142,1.062085544709321,8.8
Guangzhou,2020,11,3,21.60458836412966,61.689771245405815,11.870186549153884,0.4368312447006843,0.19464268118572417,0.6036846333290923,7.1
Guangzhou,2020,12,1,15.54474538168305,58.48450315233772,4.780004375060662,0.34138065281563434,0.1937400138623463,0.2976259158397702,4.5
Guangzhou,2021,1,3,15.86428663895732,50.55828483044214,6.554903646793724,0.24593006093058437,0.1939072172159322,0.0906064661151091,1.9
Guangzhou,2021,2,1,19.20083137011657,69.4119975187639,100.65441733236982,0.1504794690455344,0.19418234100333406,0.096427503388262,3.3
Guangzhou,2021,3,0,23.034412204921274,73.8946269890107,12.3346413993267,0.3188868086314995,0.1944983252421185,0.1178436054191981,1.9
Guangzhou,2021,4,3,23.856512605074776,76.35115512663067,115.30714833483876,0.433391939878154,0.19515480157835774,0.0845785180325807,1.0
Guangzhou,2021,5,3,28.75346096721616,79.81327485497323,295.5809677840524,0.5831005302565696,0.19711633622625369,0.3448159205272824,3.0
Guangzhou,2021,6,0,29.341098598581127,82.99850931667383,251.3188236956845,0.7729244605046701,0.19716475496945596,0.5943345012746787,3.9
Guangzhou,2021,7,0,29.90816122468408,79.768029648317,148.2544863448102,0.6328913857045797,0.19668685388882576,0.12448141550757313,1.0
Guangzhou,2021,8,5,28.97329422263284,83.44530870343716,319.457793640265,0.6064245514668324,0.197264033166271,0.11962575283339424,1.0
Guangzhou,2021,9,0,29.2979249022702,79.16155335440197,123.510221779243,0.5631169832704885,0.19635547606923903,0.5528555166637524,5.0
Guangzhou,2021,10,0,24.127278882392226,74.14328188994824,213.43526770849024,0.5133261278224783,0.19549527222123936,0.15052924664539516,1.5
Guangzhou,2021,11,0,18.6368387112418,51.90348105423195,9.20156952062992,0.4260389433610204,0.19431305792368575,0.08278492987905582,1.0
Guangzhou,2021,12,1,16.46349893214965,62.8134624388611,56.18795521769686,0.2257290866281364,0.19374347350960527,0.04373353731548574,1.0
Guangzhou,2022,1,0,15.32162267540176,73.2200465821343,54.5993687909134,0.200645880767269,0.19311529333661628,0.03874778812115489,1.0
Guangzhou,2022,2,0,14.866057622782002,77.73297775063797,135.34849452381945,0.1648099058060771,0.19262888526792668,0.03174714843653663,1.0
Guangzhou,2022,3,0,21.15157255580165,78.35438082850973,166.69556915004807,0.2722980645699831,0.19450344809275663,0.052962912467845805,1.0
Guangzhou,2022,4,0,23.6348871491745,74.21150269202684,57.44905317537279,0.43712773649573,0.19487975082283698,0.0851873443660386,1.0
Guangzhou,2022,5,0,25.22250046311788,81.91307044992831,506.451784857618,0.5571476151302348,0.19496413691212056,0.10862380391651255,1.0
Guangzhou,2022,6,0,28.358800996716127,86.9264833862502,514.2206307608816,0.6305985158228928,0.19674892754129347,0.12406958169728555,1.0
Guangzhou,2022,7,1,30.31884817870924,80.11924877952826,269.6959278221698,0.6628568231238664,0.19755712717788473,0.13095208970661032,1.0
Guangzhou,2022,8,2,28.9527415395292,81.15353324990852,181.0946330725856,0.5858084886513204,0.19667694255335752,0.11521502246974494,1.0
Guangzhou,2022,9,3,28.86348718800948,70.4115464313156,83.11587633669014,0.5732767687807216,0.19606678444868963,0.2585212251041334,2.3
Guangzhou,2022,10,2,24.79041201241166,57.15178363269358,59.58943311473974,0.4407054041559483,0.19530527456461616,0.3098595238588354,3.6
Guangzhou,2022,11,1,21.947062275781224,80.5709136154891,104.51055327422644,0.3439700144923669,0.19450030838891907,0.19401659429638834,2.9
Guangzhou,2022,12,0,14.15225204253035,56.03680145797805,9.26941689626601,0.2830508336703076,0.19353775568560547,0.08764963694958551,1.6
Guangzhou,2023,1,0,15.6963756252096,64.5429308807999,50.14201075360809,0.2185539851880301,0.19354209629809518,0.04229939644759419,1.0
Guangzhou,2023,2,0,18.31664309988557,68.61653727304744,24.31152501200135,0.3009787042107384,0.19393962268486262,0.05837169633080948,1.0
Guangzhou,2023,3,0,20.733381672442626,75.0878744483684,182.1542182000908,0.3260421439519361,0.1944514169297733,0.06339935687027509,1.0
Guangzhou,2023,4,5,24.03393004657776,79.80337125776256,133.9537885226166,0.5338631261593114,0.19517860641039197,0.10419866097766968,1.0
Guangzhou,2023,5,6,27.341397652327277,81.13973658840152,157.6058916712615,0.7166009025058194,0.19611150973293753,0.7026684243320092,5.0
Guangzhou,2023,6,8,29.04500541386495,84.33656241789154,257.5432254722654,0.8688790884412979,0.19708822169062548,1.2843437580380033,7.5
Guangzhou,2023,7,25,30.392977132246777,78.52621512510152,192.10332512944504,0.9011176296226018,0.19714855598859152,1.7410095866683921,9.8
Guangzhou,2023,8,82,29.11778195213455,83.65949456110255,278.0897369187745,0.9262008354834692,0.19719956839258349,5.004511497060015,27.4
Guangzhou,2023,9,289,28.458522762605973,83.04761248160855,372.8361887956376,0.9548617090045548,0.19709857899951755,16.84406879573345,89.5
Guangzhou,2023,10,942,25.02799802147682,74.82022158427694,252.5981019167816,0.8921635774122212,0.19578764589829015,54.77795662277793,313.6
Guangzhou,2023,11,444,20.665876103003495,66.14231977946355,11.36824629815218,0.5768544364409399,0.19439401654307353,115.35538422014022,1028.7
Guangzhou,2023,12,26,17.05383789725834,65.48697387963296,14.829197260616288,0.2687203969097648,0.19380264633440233,37.84040089120116,726.5999999999999
Huizhou,2004,12,0,6.27337456428591,30.2477402880022,0.0,0.4769237768903279,0.19221860029357893,0.09167362084058595,1.0
Huizhou,2005,1,0,13.604589883787,66.30366089595042,33.363661730084864,0.4769237768903279,0.19305044647435915,0.09207034806291545,1.0
Huizhou,2005,2,0,14.6293034138686,78.80904077520675,72.39974911493205,0.4769237768903279,0.1926256945512231,0.09186777377149198,1.0
Huizhou,2005,3,0,17.492634889081074,76.80555838552053,119.27085458983348,0.4769237768903279,0.19348890487641907,0.09227945930003516,1.0
Huizhou,2005,4,0,22.53334107209585,82.06258881465028,123.18241075887629,0.4769237768903279,0.19466291242948766,0.09283937141634241,1.0
Huizhou,2005,5,0,26.57235138338504,87.29459998710138,471.5771776374323,0.4769237768903279,0.19603422212398436,0.0934933816151281,1.0
Huizhou,2005,6,0,26.998028752680025,89.01173127611995,558.1912894035335,0.4769237768903279,0.19578589820541814,0.09337495003399329,1.0
Huizhou,2005,7,0,29.08958598039284,82.00561717915733,173.41293251302676,0.4769237768903279,0.19664482735532593,0.0937845937682485,1.0
Huizhou,2005,8,0,27.555234266202422,86.1179294972823,322.5291077963838,0.4769237768903279,0.19673033997609135,0.09382537677031574,1.0
Huizhou,2005,9,0,27.7892538315542,82.382562116849,104.6918710026548,0.4769237768903279,0.19578391234222578,0.0933740029286192,1.0
Huizhou,2005,10,0,24.56579307890834,66.62279817639002,9.844096262722038,0.4769237768903279,0.19493782063862208,0.09297048167774095,1.0
Huizhou,2005,11,0,20.90742782498717,68.02714402476934,14.023386011123536,0.4769237768903279,0.19438482366041693,0.09270674427028641,1.0
Huizhou,2005,12,0,14.228313621858725,44.9318876928488,9.373134806461335,0.4769237768903279,0.19364271081868423,0.09235281301092844,1.0
Huizhou,2006,1,0,15.682161635726862,67.75054994773129,16.48325202222816,0.4769237768903279,0.19345199314748243,0.09226185521885916,1.0
Huizhou,2006,2,0,16.374770368822475,67.58809328782431,49.73859969984039,0.4769237768903279,0.193595227107429,0.09233016690001582,1.0
Huizhou,2006,3,0,18.7519800666307,83.77468039192767,149.7016532706253,0.4769237768903279,0.19355619023404774,0.09231154928692485,1.0
Huizhou,2006,4,0,23.45852922249934,85.45167233190836,315.7138865465057,0.4769237768903279,0.19509969181013775,0.09304768188822987,1.0
Huizhou,2006,5,0,24.624059279050726,85.58617066367242,453.351589452247,0.4769237768903279,0.19510934841116986,0.09305228735086603,1.0
Huizhou,2006,6,0,27.43286926882505,88.12630387320353,318.0711618470703,0.4769237768903279,0.19666251829494819,0.0937930309979899,1.0
Huizhou,2006,7,0,28.608821862476496,86.09802728472451,426.0066614277926,0.4769237768903279,0.19715197019633238,0.0940264622474042,1.0
Huizhou,2006,8,0,28.774662209852277,83.17625299304984,115.8895068431472,0.4769237768903279,0.19606958640254665,0.09351024768042702,1.0
Huizhou,2006,9,0,25.755722254184224,79.55086463904254,110.89169846736873,0.4769237768903279,0.195477299507456,0.09322777197741774,1.0
Huizhou,2006,10,0,25.77732655143316,67.00681515365574,29.61868441192611,0.4769237768903279,0.19523307452016095,0.093111295274066,1.0
Huizhou,2006,11,0,21.16445384193375,70.4364573245475,113.58814678373346,0.4769237768903279,0.1946446052461562,0.09283064028532374,1.0
Huizhou,2006,12,0,15.36255963076096,61.14943976435016,34.515037692429736,0.4769237768903279,0.19359213860938126,0.09232869392186198,1.0
