week,temperature,bi,bi_normalized,observed_cases,predicted_cases,L,P,S_m,E_m,I_m,M_total,S_h,E_h,I_h,R_h,R0
140,27.964269878239534,2.3640327355288138,0.6984646222781511,117.56263034097987,17.299728105111875,249973631435.49503,123070557208.16306,178774286782.07336,3976.5934395794843,6212.789776402383,178774296971.45657,13997360.252077388,12.94513586157256,17.299728105111875,2609.5030586456696,0.630031461763816
141,27.12486904165738,2.241077476548677,0.6621369110624843,137.45713081834114,18.771537256764,245974595043.45868,121566170449.07321,192412538925.86972,4584.751244773025,7015.72267942345,192412550526.34366,13997338.98502931,14.795627555956795,18.771537256764,2627.447805877291,0.7101327563716033
142,26.186628654151182,2.186262248153492,0.6459414932830562,157.35163129570242,21.328435277491195,240624160640.3956,119385579066.7642,208066673985.3684,5317.209532800847,8226.088703550313,208066687528.66666,13997313.84334028,17.42293444505462,21.328435277491195,2647.4052899979197,0.7472646147760209
143,25.204526555173228,2.2512510398125958,0.6651427383150271,171.83088074500412,24.639534698703464,235929919874.38333,117185343717.09781,221259442157.41785,5930.478618376026,9658.884219170599,221259457746.78067,13997284.826009847,20.19512111986994,24.639534698703468,2670.339334334203,0.7071782908565417
144,24.217511405307917,2.459864389163355,0.7267785363590268,142.49582642181704,27.75564997840348,234925546442.1541,116124934056.78835,226934056668.46817,6105.5744965720605,10890.63829564835,226934073664.68097,13997253.710018938,21.949940744392418,27.755649978403483,2696.5843903387968,0.59602626987447
145,23.21827430234595,2.755571230549571,0.8141465174236744,113.16077209862999,29.27957353255992,236995123504.18774,116161760850.4235,220920151944.91653,5619.54007660176,11349.49354719698,220920168913.95016,13997223.954965748,21.49676278651356,29.279573532559922,2725.2686979330338,0.4480208661327031
146,22.19121153666877,3.067432020347504,0.9062872587408007,83.82571777544293,27.993457583676015,231504284229.14734,113597187778.34488,200185517858.62003,4486.036282294933,10570.9750534688,200185532915.63138,13997199.512001868,18.346618918141882,27.993457583676015,2754.147921629845,0.2992563471359403
147,21.120719398657805,3.3245072149334085,0.9822413375422352,54.49066345225586,23.660126538798515,208839377317.19974,104579700194.33235,164353998995.5408,3001.9783864353653,8517.22779758323,164354010514.74698,13997182.909941502,13.23991341628804,23.66012653879852,2780.190018542998,0.17513347574947616
148,19.998090277310897,3.4647413264448534,1.0236741672384124,39.84127068788037,17.37350739421024,166959858417.90463,88010341726.46696,118259811476.10469,1621.5457629752252,5733.949313789155,118259818831.59976,13997173.971967041,7.861493983381591,17.373507394210243,2800.793031580916,0.08790976565180698
149,18.86898796118084,3.4961240581246895,1.0329463433379156,29.333987593938883,10.994659842671503,114224217853.67062,66680267848.3786,71947569970.03955,680.2192897468573,3106.0625739988777,71947573756.32141,13997170.328190636,3.7661541363761666,10.994659842671503,2814.9109953850625,0.0379321119931112
150,17.80484485479532,3.4598421183555135,1.0222266731000467,18.8267044999974,6.033458339736855,66907435882.194,46050833454.505455,36230098574.127426,217.39775760568676,1312.9828805311756,36230100104.508064,13997169.227610515,1.4651358036953628,6.033458339736855,2823.273795341137,0.014541938975879062
