week,temperature,bi,bi_normalized,observed_cases,predicted_cases,L,P,M_total,I_m,E_h,I_h,R0
134,29.264665749559825,2.608014141479794,0.7705500794671878,43.339609257076496,18.71794345129835,27067969655.26257,12485655602.586498,6023052951.282172,397.41051421646097,13.586077868567992,16.0439515296843,0.9781282843346181
135,29.42921956191044,2.6532842935118146,0.7839253594133204,53.027644288465005,18.740936485068385,27292371908.997322,12591562238.133951,6029405841.025162,399.3139333448095,13.319636627455928,16.063659844344333,0.9522676780485547
136,29.484723430826737,2.6750645783207774,0.7903604472924228,63.10823568316013,18.40831047786804,27413737820.690155,12648894516.208511,6017612137.978163,394.7557808425466,12.899415049818858,15.778551838172605,0.9422851459798128
137,29.39632355635308,2.6636648800817064,0.7869923526780915,73.18882707785525,17.948793467817634,27478915352.71402,12679968451.697313,6010924245.474592,387.7010897083419,12.54111060620906,15.384680115272259,0.9561310232731715
138,29.129207458729795,2.6093951607399886,0.7709581081215434,83.26941847255037,17.64657733649123,27528343267.550316,12709448964.616123,6034867769.222706,383.293757286564,12.471921193976838,15.125637716992484,1.0002127793364735
139,28.649837663630986,2.503436832039478,0.7396522201273692,97.66812986361859,17.811715124587444,27553523087.411556,12746543510.215559,6109414987.868337,387.03733317516344,12.927019237941265,15.267184392503523,1.0763787485594165
140,27.964269878239534,2.3640327355288138,0.6984646222781511,117.56263034097987,18.767797237659227,27434907047.846478,12757557580.010567,6235099254.20853,404.04523730598095,14.147882259192619,16.086683346565053,1.1705583024657586
141,27.12486904165738,2.241077476548677,0.6621369110624843,137.45713081834114,20.775237138005235,27027521360.225174,12676817073.502413,6374983138.506064,437.0551310539173,16.263030318869916,17.8073461182902,1.2495197283503436
142,26.186628654151182,2.186262248153492,0.6459414932830562,157.35163129570242,23.850716698879225,26313602398.77985,12459657760.56969,6461887789.883906,483.32165642040417,19.085787179911282,20.443471456182195,1.2752010336840784
143,25.204526555173228,2.2512510398125958,0.6651427383150271,171.83088074500412,27.54120116690899,25402220738.56611,12110188160.217615,6432010359.617824,532.3168215123269,21.948627568412018,23.606743857350562,1.2236458860680057
144,24.217511405307917,2.459864389163355,0.7267785363590268,142.49582642181704,30.797279550552226,24526373420.10437,11693522767.52751,6256501494.218384,566.3962882683193,23.73312222383539,26.397668186187623,1.0986116024944061
145,23.21827430234595,2.755571230549571,0.8141465174236744,113.16077209862999,32.2377440687313,23745861953.582943,11246938957.798481,5942248703.076988,566.9679988068667,23.37598402859316,27.63235205891255,0.9205090193329197
146,22.19121153666877,3.067432020347504,0.9062872587408007,83.82571777544293,30.79645480298004,22583356093.80944,10646715678.16095,5488471353.856952,523.3540450687814,20.492655975361654,26.39696125969718,0.7141994461679291
147,21.120719398657805,3.3245072149334085,0.9822413375422352,54.49066345225586,26.367732255220897,20612189125.019405,9750292737.72749,4880862120.859432,439.04838072512183,15.697990447834352,22.600913361617913,0.50573966665517
148,19.998090277310897,3.4647413264448534,1.0236741672384124,39.84127068788037,19.98571480657801,17688532922.890526,8503974021.909367,4125181859.9579186,331.8073791410788,10.355611510641738,17.13061269135258,0.3211736751396526
149,18.86898796118084,3.4961240581246895,1.0329463433379156,29.333987593938883,13.324637622552908,14038211117.022228,6988570993.507594,3273986341.984853,225.62898801710304,5.833711778128367,11.421117962188207,0.18356809979166575
150,17.80484485479532,3.4598421183555135,1.0222266731000467,18.8267044999974,7.8374266791807425,10346321532.22832,5427242070.870624,2430714310.9136696,139.24309529634783,2.8337610148331356,6.717794296440636,0.09746329825668403
151,16.877248097375123,3.3972815560047342,1.003742859870586,8.319421406055923,4.121852872135325,7220239938.133156,4034152386.3939714,1699374368.635667,79.31317361645492,1.2207546018835236,3.5330167475445644,0.050718774873342094
152,16.155697062470658,3.349031449672558,0.9894871383707542,2.324403031644528,1.978150598614985,4902587283.254978,2915367334.5575247,1134794435.4673955,42.537019247753925,0.4846367624116188,1.6955576559557017,0.02771380388231394
153,15.648195112329574,3.3322057853013853,0.9845159164697338,1.844374869992376,0.8866267433776294,3349951110.226463,2078517965.3179417,737638732.7107819,21.891792078136532,0.18520056706294333,0.7599657800379681,0.016541704906701926
154,15.292675152880237,3.337170302568147,0.9859827065126163,1.3643467083402239,0.37956435778437303,2351078064.575869,1476893109.8511193,475220828.3655354,10.987099833431511,0.07071774768885251,0.3253408781008912,0.010662833850438057
155,15.023258270973837,3.352835641800464,0.990611104878391,0.8843185466880719,0.15816317072107977,1689275024.621895,1051324033.8918761,307088435.19919366,5.444270848299478,0.02756848962710121,0.1355684320466398,0.00722478932698695
156,14.77412062849826,3.3681164928218235,0.9951259043887011,0.46829413992287566,0.06507382061097598,1229532752.5789897,751205486.0630107,200212692.33629334,2.68729981063209,0.011054104324331229,0.055777560523693696,0.004962641406546546
157,14.52399613183795,3.3752037375832415,0.997219864282268,0.52163060232867,0.026682485919107816,892995509.8774643,538349104.2862829,131662971.36646432,1.328956132210269,0.004528602123974757,0.022870702216378127,0.0034092982920571548
158,14.37651867150435,3.375471764726896,0.9972990541660794,0.5749670647344644,0.010957247620590556,642151023.8435194,386110921.06041336,87120635.4161074,0.6606231018055099,0.0018801868509951316,0.009391926531934764,0.0025107487790305165
159,14.457042100625607,3.3718919640748775,0.9962413851783934,0.6283035271402586,0.0045344903373913375,466705185.40713125,277291106.1266813,58411084.65870176,0.33181211078675604,0.0008107157366700196,0.0038867060034782895,0.0021708938522925973
160,14.890920272329875,3.367435725449274,0.9949247684574676,0.681639989546053,0.001923435482756977,355003521.24451506,200632301.33352643,40413434.25120099,0.17085041081714084,0.00038580233091482693,0.0016486589852202662,0.002406259752648053
161,15.775559031606768,3.36476484391735,0.9941356439109634,0.6507048413506928,0.000873019097509501,297560871.4585803,148845778.36071196,29752576.091726366,0.09377986353033615,0.00022496335618594603,0.0007483020835795724,0.0035874375726688123
162,16.995047489656532,3.364178093125643,0.9939622856219932,0.5973683789448981,0.00047061448070045183,294396052.298719,118743811.78418212,24388304.66187265,0.06090319588214105,0.00018663300150882167,0.0004033838406003873,0.006470512981685186
163,18.335153336387357,3.364885088732468,0.9941711708087556,0.5440319165391034,0.00036785050559363274,354491021.0631369,112056460.89308767,23424747.51521187,0.05666793275345617,0.00024590086556354473,0.00031530043336597095,0.012276545806813128
164,19.581119300186366,3.3660896311218362,0.9945270585392273,0.49069545413330884,0.0005138107384447164,512555337.9377385,137405853.0936496,28039463.333787337,0.08329886232903756,0.000524167193512796,0.0004404092043811855,0.02266516973748386
165,20.52487008158166,3.3670118992159943,0.9947995469977601,0.609102400674175,0.0012038536724548262,863288232.8600281,217007717.0340952,43161502.711507134,0.16838020082818475,0.0015141880948530122,0.0010318745763898511,0.03942784460822432
166,21.145246016525185,3.36733023081845,0.9948935995711982,0.9291211751089409,0.00345845973208946,1551419549.1172752,393726390.265576,79544531.3669429,0.39084175010528266,0.004599691249897233,0.00296439405607668,0.06503527306338011
167,21.62857127073995,3.3672315384119376,0.9948644404341861,1.2491399495437068,0.009926136330453326,2668692927.8158197,719073299.6409098,154564623.422096,0.9273798302317771,0.013087199827608415,0.00850811685467428,0.10393469887869482
168,22.17197968017587,3.3669292306383087,0.9947751221765553,1.5691587239784726,0.026967188546931437,4230956369.3052244,1233513388.7707167,290376293.43445164,2.1268990928662808,0.034678497747102306,0.02311473304022695,0.16352609701704887
169,22.972448852862012,3.3666366169655224,0.9946886680867433,1.9585148995407695,0.06972721088232435,6307698689.963948,1981788387.842908,515407113.3547779,4.659149359842943,0.08772937540118267,0.05976618075627802,0.25895974181944903
170,24.124977394864718,3.366502270322416,0.9946489747373571,2.8118982980334843,0.17629528231260297,9185507197.656006,3072590626.0196815,880655654.4224751,9.958024102644359,0.22005463691183685,0.15111024198223114,0.40741055808728216
171,25.44686711189984,3.3664984809773486,0.9946478551574836,3.665281696526199,0.44005660603337704,13217821763.541386,4670978504.477088,1469348048.664961,21.05543879627736,0.5465458608559004,0.37719137660003754,0.593491098987634
172,26.708593885900964,3.366567813978893,0.9946683399198166,4.518665095018914,1.0312333042778392,18119743845.844532,6764298598.054199,2328921685.6662645,42.29794003490595,1.2368148289613798,0.8839142608095765,0.7644620032933145
173,27.680633598801656,3.366652834375624,0.9946934595970512,5.372048493511629,2.115562365092652,22926139398.561024,9027073016.389896,3375170807.842148,76.20987136009548,2.358448360800829,1.813339170079416,0.8810471536334274
174,28.169523158262287,3.36670240192462,0.9947081045632002,5.841409362682614,3.6955033999638127,26748215504.280697,11036432406.63107,4419932581.780486,120.41109514897823,3.7663792022555995,3.1675743428261254,0.9667236388779735
175,28.248312990205026,3.3667118982129933,0.9947109102863918,6.214764599523174,5.666302984952031,29548113230.37661,12633954509.30562,5342295527.6189995,170.77197037690945,5.374859720737751,4.856831129958884,1.0543121262107416
176,28.109505668271957,3.366697556049772,0.9947066728266195,6.5881198363637345,8.020420760325965,31745983857.969616,13905833321.64253,6137567395.092533,226.36110558818334,7.291898722306272,6.874646365993685,1.1459052250851294
177,27.946167219632144,3.3666757065988056,0.994700217303273,6.961475073204294,10.859941227988084,33562389429.766857,14948645503.190825,6830581926.670415,288.97604407984284,9.639181498219695,9.308521052561217,1.227127187770453
178,27.945996901543076,3.366662261910084,0.9946962450065749,8.237283253950892,14.254157694171173,35039728729.08314,15802757660.150383,7425197607.533736,359.96104663468395,12.41004083230196,12.217849452146721,1.2794437046526332
179,28.153961711072473,3.366661987465083,0.994696163920505,10.530751137400049,18.082576325696785,36183013234.6911,16478331385.393667,7902406117.005714,437.6331793737988,15.369093024604712,15.499351136311528,1.294629160090114
180,28.460674164459498,3.366667594548189,0.9946978205596558,12.824219020849204,22.00345386616595,36973128181.51681,16969686373.681438,8242072794.05925,516.4993852053409,18.13911747146025,18.860103313856527,1.279271913625637
181,28.749051097755665,3.366671193455427,0.9946988838737744,15.11768690429836,25.596085637699375,37376577204.70269,17264405294.548763,8439621477.317894,588.7079923814271,20.40895918516052,21.939501975170895,1.2489440858404728
182,28.90210384705274,3.3666649050551625,0.9946970259362554,19.14352308668756,28.554409060206716,37450236662.110794,17380879125.999584,8514811131.504394,647.4767832148503,22.07107908759846,24.475207765891472,1.2285225935588227
183,28.853488331248023,3.3666465161564267,0.994691592849388,33.81105024828109,30.914409299305575,37404618961.78819,17400288405.646374,8526162013.426752,692.4057403838684,23.410017567403493,26.498065113690494,1.2377146137472015
184,28.670849128375835,3.3666288037557615,0.9946863596370663,48.478577409874624,33.10783960744847,37484719485.343185,17434599405.1172,8551047363.950188,731.5186227856135,24.96997700596299,28.37814823495583,1.2700256932994345
185,28.44373581560073,3.366626995505207,0.9946858253809109,63.14610457146816,35.61284375948294,37732631479.09892,17534235744.582966,8626300126.363848,774.9809037369126,27.032971876474583,30.52529465098538,1.3113174099467624
186,28.261697970087262,3.366656319056804,0.9946944891625423,77.8136317330617,38.70327501928968,38074460562.694626,17689072231.20177,8747005284.562458,829.3567845979475,29.643333325571263,33.174235730819724,1.3471845417119994
187,28.195981991765255,3.3667259570490993,0.9947150640358314,117.84104667473825,42.39074201906839,38415477563.443474,17861534760.64042,8883997810.233103,895.7677330574611,32.64029697146558,36.33492173063005,1.3669225839028702
188,28.186822813199626,3.366801822797606,0.994737478929068,163.81707726853296,46.43161244537411,38687099287.04051,18014043167.706863,9002804328.857046,970.1857837911964,35.69156927987107,39.79852495317781,1.377305560277925
189,28.117362297592734,3.366830973417607,0.9947460916172437,209.7931078623277,50.611860046289074,38891877674.289154,18135581304.313984,9095146626.522488,1048.032103358503,38.73351688958671,43.38159432539064,1.393881408756064
190,27.870506079680112,3.366760388004913,0.9947252368241289,255.7691384561224,55.05233718469568,39086117546.70284,18243974966.041107,9181257994.425749,1129.7362861111405,42.107646716935584,47.187717586882016,1.4318788877273931
191,27.33394916796387,3.3665416513857798,0.9946606100582788,280.9823509645899,60.34309475246357,39329510153.43352,18368132975.696175,9295309165.382202,1223.897578805137,46.54309888477275,51.722652644968775,1.4941226904092924
192,26.516620366041032,3.3662429336037767,0.994572352480607,283.70251054728544,67.43491186278877,39522472467.35901,18484930577.943745,9449782486.359415,1344.7732970486393,52.909324795540385,57.80135302524752,1.543451453694107
193,25.555176197797543,3.366055234842497,0.9945168959962576,286.42267012998093,76.73249664700901,39217959831.31601,18430769923.914047,9566620657.086826,1495.395992845629,60.91166213653778,65.77071141172202,1.5226944528413124
194,24.592362454576048,3.3661754110666657,0.9945524026285303,289.1428297126765,86.8173191721434,37909959450.110405,17976776936.433258,9490422124.14026,1645.5424579697362,68.11727131042478,74.41484500469434,1.411330613528152
195,23.77077515797902,3.366799794407862,0.9947368796317507,283.87852087322426,94.3345704711185,35505567515.36648,17023105704.941284,9105547535.6255,1732.9078950939543,71.04781702542445,80.85820326095872,1.2474298893653348
196,23.166118726039763,3.367890757595389,0.995059209851313,233.36889097493705,95.95439990597099,32505187950.020267,15713982921.855295,8437968154.27115,1703.6283273932074,67.99451824407612,82.24662849083228,1.0866113207412575
197,22.682134179971857,3.368809215905196,0.9953305726910895,182.85926107664983,90.81036682971848,29565510519.13343,14313063342.864561,7627963699.189494,1555.3360633494474,60.324153971870466,77.83745728261583,0.9396310844884458
198,22.1953099953105,3.368820766382578,0.9953339853341128,132.3496311783626,80.2261649592288,26783962865.409676,12936204625.575308,6785437942.193846,1325.9967739432338,49.98322111210638,68.76528425076755,0.7948864427836173
199,21.582134647590916,3.367191006072834,0.9948524649634167,81.8400012800754,66.20434038216597,23970742371.35654,11564300763.919523,5944210455.540928,1059.844026011647,38.47535098129074,56.74657747042798,0.6364994166380942
200,20.741923595705675,3.3635048805816106,0.9937633818004793,60.458480230840266,50.62435221893959,20828335235.6467,10106338400.996761,5080981000.758534,791.348034103111,26.948252080861938,43.39230190194822,0.45908954870411894
201,19.732270887013907,3.359561646471424,0.9925983346833507,45.47093429481196,35.25043970369536,17137913477.742638,8482788616.856462,4160346969.1567574,546.0154476238571,16.58632340872278,30.214662603167454,0.29242619605079306
202,18.67782733722521,3.358098681741996,0.9921660948535932,30.483388358783657,22.009491569638413,13228114541.923176,6780367529.567977,3216006937.3409085,345.3895127253472,8.811819696357233,18.8652784882615,0.16756683212218304
203,17.70348521053177,3.361856742247411,0.9932764315557733,15.495842422755352,12.294274750236141,9657836864.143717,5183483096.13502,2341156831.518957,201.18040815037884,4.084453175055199,10.537949785916693,0.09103565935925624
204,16.93159957312409,3.3733222781493923,0.9966639782181518,7.852193995381063,6.217494850571152,6817899759.738973,3837830566.680935,1620268959.7428331,109.56345113513851,1.7083392499215464,5.3292813004895585,0.050987876116249185
205,16.42333562675172,3.3888486231434074,1.0012513100806182,7.852193995381063,2.9084606990971666,4815518510.067281,2795971592.2671885,1086506972.1061623,56.89384926692673,0.6770221696223634,2.4929663135118574,0.03159181857267765
206,16.177051401079844,3.398493890224097,1.0041010497339815,7.852193995381063,1.2906410364656609,3504063373.0078454,2032474264.173061,721917392.5495317,28.709024792361625,0.2672541773590059,1.106263745541995,0.02237882822660057
207,16.188244197232663,3.3920294589298265,1.0021911030169428,7.852193995381063,0.5573382347024869,2668926154.141551,1491301831.0718222,485501768.4280867,14.317155939250263,0.10988218565818922,0.4777184868878459,0.018471062923045147
208,16.452333710790743,3.3592597514674756,0.992509138380469,7.672983481697598,0.24056820991281153,2154940368.4177895,1118694506.8981667,337556819.1203273,7.179177828134428,0.049199099882976646,0.20620132278240988,0.017898314155977497
209,16.935476284453518,3.3024488575316715,0.975724091803997,6.552917771175917,0.10723638508360525,1865924251.853529,873357064.2404805,248192689.33870256,3.7075245748600105,0.025089154102163554,0.09191690150023307,0.019997113582609596
210,17.530718988475606,3.2549891257227457,0.9617018901850636,5.432852060654236,0.051554662355494225,1745578758.425063,726704353.7006594,197461245.19302118,2.056590791434647,0.015092036885849163,0.04418971059042363,0.02426877988925647
211,18.119879128431204,3.2550542820331523,0.9617211409242996,4.312786350132555,0.028162941770327465,1757422864.683006,658498706.1587816,172717863.2616867,1.3126640286851121,0.010830675778571336,0.024139664374566404,0.030184895355887465
212,18.584774009894552,3.340818052455345,0.987060451422336,3.192720639610874,0.018424499866547144,1886325756.8762708,654255674.140724,166745645.78773132,1.0348143975442055,0.009356688061922388,0.01579242845704041,0.036630283513560305
213,18.833270905563477,3.533239561463055,1.0439122938640177,3.267925051603023,0.014960511011195426,2119596359.0206304,701888779.0574183,175110664.86861464,1.0095964633989718,0.009637669626731118,0.012823295152453224,0.041812620810610865
214,18.948244135621557,3.73762801462082,1.1042998263999917,3.587943826037791,0.014743810561130385,2420540117.7913437,785852013.079755,193485541.82920647,1.1191019306843362,0.01100054577047813,0.01263755190954033,0.04614597066383386
215,19.08464036894318,3.8116650424815757,1.1261744154960653,3.907962600472559,0.016372170387479432,2748874604.818796,891473540.6143893,218940394.33302376,1.2981238096845857,0.013049705954442228,0.014033288903553801,0.05195806933982749
216,19.397630105109762,3.6128843615371387,1.0674437257110136,4.227981374907327,0.019402635164555523,3089389990.6618423,1012451994.5714563,251544726.7450918,1.5389909856170043,0.016038064098565095,0.016630830141047593,0.06319865007028348
217,20.03519242473126,3.0085585112452455,0.888892802784547,4.921355386182654,0.02469137403891354,3455848055.859331,1154715044.7499619,296050932.25743264,1.9131298086934083,0.021528547792502507,0.021164034890497323,0.08719772289968927
218,20.979903772074348,2.0899529592796475,0.6174864596178393,5.9880846342985405,0.03583957466749525,3827350053.290476,1326424078.4540782,362885477.5362228,2.6360758042098764,0.03436249971182494,0.030719635429281647,0.1321619458098912
219,22.04893795506237,1.1723261015301143,0.34636927627353004,7.054813882414427,0.06255976627076452,4001165594.4240494,1489928779.3491676,457402620.7745152,4.141338042238229,0.06667088474291957,0.05362265680351245,0.19921716615416526
220,23.052277362647256,0.5806751568523301,0.17156321399519192,8.121543130530313,0.1260017824490143,3622169553.9874506,1524721805.562066,557651820.0865343,6.963433022202641,0.14202655838026298,0.10800152781344084,0.27350284278795506
221,23.800204409981074,0.6394317547429754,0.188923127982533,9.460288336915733,0.2570957433421682,2799520399.3299375,1367140253.5514216,616158186.6541184,11.154396845359202,0.2846399315964487,0.2203677800075728,0.32590667356269315
222,24.19960842196818,1.4909106291236938,0.44049657763661243,12.127111457205467,0.4684742050980234,3243530621.382326,1417677571.5739622,647715723.9488496,15.720836831974399,0.4804659601045193,0.40154931865544863,0.35270377268477693
223,24.391960922505866,2.83520781602703,0.8376755222293514,14.7939345774952,0.7273616104343115,6083955966.707752,2196610514.9664874,796645583.2406665,20.09576650507678,0.6823370803472795,0.6234528089436956,0.40018363853194966
224,24.55365122114266,4.306594673525601,1.2724037094504494,17.460757697784935,1.0092787037138886,11034140621.466717,3800927114.626624,1211468862.3322055,26.42374815795525,0.9076855480229589,0.8650960317547618,0.5022395324680244
225,24.861068627427017,5.53934255969202,1.6366248869896056,20.12758081807467,1.3877072431755002,18174147299.221424,6334492346.842601,1993511229.6570635,39.05775379751203,1.2838958064951516,1.189463351293286,0.6634381440845362
226,25.458288617700905,6.2219196865816,1.8382955186790564,28.439535119393682,2.0643776310705975,27103830373.099564,9797768725.368616,3222292236.737326,63.78407796345867,2.0331231285648874,1.769466540917655,0.8794254543648979
227,26.27901353023387,6.395632698419483,1.889619847388492,37.82675250281348,3.369051130201275,36812047234.53317,13949897447.30697,4920037067.504019,108.5050200277628,3.474234543003762,2.887758111601093,1.1136766072191786
228,27.17273992241074,6.243018417291133,1.8445292381847578,47.21396988623328,5.70391903727435,45858133775.16844,18255106063.039944,6953441252.248875,181.9492953675447,5.912025064560604,4.889073460520872,1.3023418802925462
229,27.988741040383726,5.946988203523549,1.7570657152247662,56.601187269653074,9.327403326429707,52608360392.746735,21950911754.358627,8989147852.144926,288.23258310506793,9.354120056879962,7.9949171369397485,1.4024455387933528
230,28.58125281204957,5.685599032697776,1.6798370517952883,65.6347839073225,14.088385569008933,56256887849.05421,24458846348.60479,10639467319.290216,421.0267984691193,13.369496575937298,12.075759059150515,1.4326646658650068
231,28.91346662957269,5.530330072072641,1.633962105012753,74.32862727946703,19.5223270004777,57657864514.154495,25827496093.091953,11731164205.093838,565.868230987635,17.50764307948183,16.7334231432666,1.439689426759481
232,29.05472370634643,5.448827098113773,1.609881666926944,83.02247065161156,25.26368027219671,58176548665.5537,26506649345.528194,12363186027.915878,710.9057762625062,21.692328623780096,21.65458309045432,1.4478728871779745
233,29.078766689183798,5.404430503151139,1.5967644835373174,91.71631402375608,31.21538228131561,58458228292.49294,26859699795.72107,12719306508.855915,852.9051661186709,26.034800500671846,26.75604195541338,1.4632815919967452
234,29.059254480327482,5.360523619340901,1.5837919876175144,107.66818320008137,37.46155489142889,58710120363.28835,27082886480.593792,12941735563.597069,995.1438895589484,30.682045226147107,32.10990419265334,1.4803584852971994
235,29.046587851776415,5.29241532894746,1.5636690719705681,156.68439215100636,44.09033194979503,58836996820.16225,27218154034.18981,13094216476.34352,1141.8777969867936,35.65726434556851,37.791713099824314,1.4918760311419899
236,29.036269850573312,5.203563190114642,1.5374172884585318,205.70060110193134,51.07172039088566,58670539181.55327,27229914258.096535,13182735024.250067,1294.1005147330086,40.84152734598524,43.77576033504485,1.499210811693295
237,29.015886158145783,5.101484371082985,1.5072576198947216,254.71681005285632,58.3488918242999,58236747337.844955,27116452194.836636,13208085880.337397,1450.5318014894347,46.204566725492256,50.01333584939992,1.5051849232490833
238,28.97302245592148,4.993696040093029,1.4754110490924564,303.7330190037813,65.91901946275821,57611073824.159966,26901397043.493217,13179565848.37818,1610.099108736011,51.78457413884725,56.502016682364186,1.513010712195816
239,28.894515735655354,4.88669388283238,1.443796757026704,318.79256916405757,73.86721439837899,56886265117.63713,26622037566.794,13114757983.16388,1773.7099217280052,57.70509303765376,63.31475519861058,1.5262994020849427
240,28.762478761839716,4.780528036317089,1.4124295569153422,327.85976777304256,82.41593190617512,56158832295.71321,26321699780.87481,13036927445.634127,1945.6109779928552,64.22373899766875,70.6422273481501,1.549511947888861
241,28.557186633841187,4.672741400008605,1.3805834868147109,336.9269663820276,92.01207692583553,55488342463.43574,26035127117.22368,12971484770.53978,2135.004874558565,71.82105797307517,78.86749450785904,1.5865628607385405
242,28.258910336509576,4.560871259684491,1.3475309261917687,345.99416499101267,103.4163677784959,54895356482.05434,25782097370.168385,12939589064.65327,2357.4307564322135,81.25584135663091,88.64260095299649,1.639021287843777
243,27.848662129605355,4.442078014966391,1.3124329017210274,357.80712468464793,117.76617348632189,54348486183.87868,25559789209.258083,12950868583.544504,2635.2805708281735,93.5918824374142,100.94243441684733,1.703669590724229
244,27.32300316364165,4.305616548129881,1.2721147176887049,372.1546330718067,136.57141907618475,53729839951.522575,25327855111.3838,12993874119.389063,2996.3974499366623,110.14053107153322,117.06121635101552,1.7675538990345354
245,26.693252944101026,4.133238155949402,1.221184708652125,386.50214145896547,161.41207381095285,52751820167.65908,24976111527.601818,13018888013.113651,3466.2164407486534,131.98214331287022,138.35320612367386,1.807918177063252
246,25.971314009258787,3.9063977040307964,1.1541636271816553,400.8496498461242,193.141120241213,50983733914.127846,24323807825.819168,12930780992.622526,4048.8777816152083,159.02252066769384,165.54953163532545,1.7969005908138707
247,25.169096477532804,3.606632682764357,1.0655966377299504,399.1652843633495,230.41930652520546,47981824626.084694,23164680252.226532,12603803120.236357,4695.264601814532,188.48005059699858,197.5022627358904,1.7087615015424662
248,24.300342480269066,3.2354498208498965,0.955928910398242,329.13450922454155,267.63943860091274,43419969392.91447,21329376039.035316,11914855126.834637,5267.148062359577,213.17268983297112,229.40523308649662,1.5313150932887583
249,23.38299806891494,2.8401792585203585,0.8391443583630877,259.1037340857336,293.7811143892408,37365512602.0475,18796617564.5044,10797748715.508251,5538.416817741972,221.99832505287978,251.81238376220642,1.2770918758570826
250,22.43559661064096,2.47455297273077,0.7311183476564878,189.07295894692567,295.475744482409,30502209363.559216,15791563902.888239,9300654975.013962,5292.908594979649,205.60612394160916,253.2649238420649,0.983590363153651
251,21.476671472617657,2.192302940436161,0.6477262443104438,119.04218380811773,265.391882106234,23722180664.792397,12676939576.432755,7585832284.993976,4494.485142193062,164.94657958941286,227.47875609105773,0.6985027258867407
252,20.52475602201557,2.0471611385915605,0.6048434143569567,89.00948855666226,209.62855509076803,17806450869.47975,9808845377.426123,5866562899.843999,3360.596302635308,113.20030553120026,179.68161864922976,0.45965311089673866
253,19.598383626005205,2.092859544151997,0.6183452238280273,65.48810863570681,145.15764476188315,13195011592.099787,7421130166.0144005,4327533091.607788,2224.8849994383545,66.64609379619783,124.4208383673284,0.28344940395672164
254,18.716087651757118,2.3831301340725006,0.7041070387556572,41.966728714751355,88.77748345043096,9917999901.192017,5582495386.2795315,3073772416.355844,1326.3688385591108,34.18564405217139,76.09498581465512,0.16656672972831554
255,17.896401466441826,2.9717048853080996,0.878004225171847,18.4453487937959,48.65548972575009,7706792222.404264,4232052248.3147674,2125872431.629346,728.1753259490034,15.635897905765779,41.70470547921436,0.09526356811738823
256,17.157858437229862,3.912315774813822,1.1559121491085975,0.0,24.321484500459736,6205429664.697689,3254366048.744194,1447729254.7978415,376.5331753630871,6.545180461257009,20.846986714679776,0.05431199929594298
257,16.518991931291758,5.2586947795447,1.553706176597911,0.0,11.289085264928323,5136646984.707218,2540492345.2887135,980707703.8210485,186.91043878573475,2.572774156724196,9.676358798509991,0.03166692841315499
258,15.99833531579803,7.064573876455758,2.0872616736717866,0.0,4.9472747707332685,4343368365.941586,2011547220.9442315,667063574.4579408,90.36092366751585,0.9728815706611469,4.2405212320570875,0.019386857529045565
