temperature,P_literature,P_gaussian,residual
23.1534166666667,0.843180665723896,1.962109403635908,-1.1189287379120119
26.614367951744,2.611229217723531,3.1843070801376965,-0.5730778624141655
27.7794243697479,3.0667629817364985,3.1363762957364365,-0.06961331399993798
28.5048387096774,3.222893573892686,2.9691924054905954,0.25370116840209045
28.8409677419355,3.2545547181972467,2.8608317066692908,0.39372301152795597
27.270880952381,2.89444893869218,3.1922472654563716,-0.2977983267641915
24.5066981379491,1.4901890045555053,2.605552869487072,-1.1153638649315667
20.434,0.1414934006720531,0.7694717477638149,-0.6279783470917618
15.6875,8.066978271951528e-05,0.04654432366703651,-0.046463653884316995
15.275484911653,3.713470836015688e-05,0.034009273159119245,-0.03397213845075909
18.0371600376193,0.0078693580356123,0.22481688979894515,-0.21694753176333284
